epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,2676.83,1.22193,1.21667,1.37246,0.65216,0.43784,0.4615,0.31598,1.6905,2.11496,1.95226,0.007426,0.007426,0.007426
41,2743.79,1.21092,1.2162,1.37237,0.63561,0.4397,0.45723,0.31268,1.73236,2.07967,1.99002,0.00736,0.00736,0.00736
42,2810.13,1.21161,1.20661,1.36802,0.63217,0.44556,0.47236,0.32661,1.69789,1.99981,1.94902,0.007294,0.007294,0.007294
43,2876.68,1.21323,1.1995,1.37033,0.65028,0.43146,0.46506,0.31994,1.71331,2.02802,1.96281,0.007228,0.007228,0.007228
44,2943.28,1.20748,1.20289,1.36407,0.6232,0.44386,0.46222,0.32011,1.68409,2.04906,1.95432,0.007162,0.007162,0.007162
45,3009.56,1.20254,1.20418,1.36397,0.65319,0.43635,0.46576,0.3225,1.70144,2.03013,1.96754,0.007096,0.007096,0.007096
46,3076.44,1.19481,1.18595,1.35171,0.65573,0.43368,0.47388,0.32829,1.6881,2.07807,1.94995,0.00703,0.00703,0.00703
47,3143.22,1.18877,1.18205,1.35105,0.65403,0.45064,0.46906,0.32418,1.70648,2.06807,1.98682,0.006964,0.006964,0.006964
48,3209.94,1.18575,1.16872,1.35369,0.65843,0.44566,0.46632,0.32072,1.71352,2.02422,1.99605,0.006898,0.006898,0.006898
49,3276.65,1.18829,1.16914,1.3484,0.66758,0.44761,0.47712,0.32711,1.68853,2.07401,1.96415,0.006832,0.006832,0.006832
50,3343.14,1.18668,1.16678,1.35255,0.64684,0.45084,0.46943,0.3239,1.69453,2.02949,1.97,0.006766,0.006766,0.006766
51,3409.73,1.17255,1.15159,1.34363,0.66143,0.43352,0.46743,0.32682,1.68844,2.06516,1.96063,0.0067,0.0067,0.0067
52,3476.35,1.17882,1.14857,1.3455,0.65602,0.44351,0.47318,0.32807,1.69346,2.03971,1.96866,0.006634,0.006634,0.006634
53,3543.12,1.16473,1.14516,1.33612,0.64343,0.44488,0.47165,0.32939,1.6809,2.02396,1.94753,0.006568,0.006568,0.006568
54,3609.72,1.166,1.14255,1.32961,0.65227,0.45411,0.4755,0.32957,1.67969,2.00347,1.94195,0.006502,0.006502,0.006502
55,3676.15,1.16312,1.14305,1.33474,0.65044,0.44885,0.47885,0.33119,1.68362,2.0199,1.96312,0.006436,0.006436,0.006436
56,3742.87,1.16115,1.13971,1.33302,0.65338,0.44167,0.47795,0.32998,1.67323,2.00435,1.95237,0.00637,0.00637,0.00637
57,3809.67,1.164,1.13532,1.32846,0.64474,0.45271,0.47372,0.32967,1.67115,1.99345,1.94811,0.006304,0.006304,0.006304
58,3876.16,1.15208,1.11813,1.32019,0.65605,0.45041,0.4727,0.3308,1.67346,2.00317,1.941,0.006238,0.006238,0.006238
59,3942.63,1.14871,1.12372,1.32759,0.65617,0.45044,0.46955,0.32818,1.66781,1.99161,1.94176,0.006172,0.006172,0.006172
60,4009.5,1.14636,1.1233,1.32389,0.65847,0.44663,0.47123,0.32871,1.66967,2.01363,1.93955,0.006106,0.006106,0.006106
61,4076.05,1.14208,1.11192,1.31266,0.65839,0.44602,0.47121,0.32941,1.67142,2.0283,1.93766,0.00604,0.00604,0.00604
62,4142.86,1.13193,1.10012,1.30783,0.65788,0.45029,0.46879,0.32622,1.67122,2.00251,1.94667,0.005974,0.005974,0.005974
63,4210.8,1.14001,1.11349,1.31831,0.64729,0.46216,0.47269,0.32893,1.66856,1.99063,1.94789,0.005908,0.005908,0.005908
64,4291.61,1.12739,1.10096,1.31097,0.65102,0.46076,0.47799,0.33256,1.67121,1.9861,1.95831,0.005842,0.005842,0.005842
65,4377.43,1.1317,1.09664,1.31092,0.65274,0.4574,0.4787,0.3346,1.66579,1.97484,1.95699,0.005776,0.005776,0.005776
66,4471.14,1.12654,1.09392,1.30791,0.64687,0.4584,0.47746,0.33262,1.66427,1.96947,1.95873,0.00571,0.00571,0.00571
67,4563.91,1.12714,1.0917,1.30956,0.65714,0.45293,0.4771,0.33307,1.66357,1.97542,1.95675,0.005644,0.005644,0.005644
68,4656.98,1.12784,1.08798,1.30812,0.66537,0.45372,0.47662,0.33275,1.653,1.96906,1.94336,0.005578,0.005578,0.005578
69,4750.09,1.11653,1.07601,1.29827,0.66503,0.44908,0.47425,0.33259,1.65254,1.98675,1.94392,0.005512,0.005512,0.005512
70,4831.3,1.1162,1.06825,1.29403,0.6688,0.44978,0.47297,0.33172,1.65443,1.98326,1.94633,0.005446,0.005446,0.005446
71,4898.28,1.11492,1.06407,1.29731,0.65992,0.45419,0.47188,0.33109,1.65628,1.97797,1.94848,0.00538,0.00538,0.00538
72,4986.09,1.10951,1.05731,1.29404,0.67274,0.45532,0.47588,0.33235,1.65154,1.96626,1.94452,0.005314,0.005314,0.005314
73,5079.05,1.1123,1.0587,1.29004,0.67135,0.45613,0.47808,0.33327,1.64937,1.95213,1.94501,0.005248,0.005248,0.005248
74,5163,1.10789,1.06159,1.29255,0.66663,0.46218,0.47914,0.33475,1.64874,1.94688,1.94383,0.005182,0.005182,0.005182
75,5246.73,1.1002,1.0631,1.28589,0.66977,0.46299,0.48046,0.33568,1.65084,1.94838,1.94786,0.005116,0.005116,0.005116
76,5330.52,1.09458,1.04561,1.28216,0.67203,0.46158,0.4814,0.33617,1.64661,1.94567,1.94679,0.00505,0.00505,0.00505
77,5414.52,1.10041,1.06082,1.28766,0.6687,0.46456,0.48211,0.33703,1.64288,1.94337,1.94593,0.004984,0.004984,0.004984
78,5498.65,1.08958,1.03783,1.27721,0.66524,0.46387,0.48171,0.33657,1.64086,1.94171,1.9477,0.004918,0.004918,0.004918
79,5582.7,1.08609,1.02863,1.27725,0.66531,0.4641,0.48036,0.33539,1.64249,1.94419,1.95163,0.004852,0.004852,0.004852
80,5666.74,1.08228,1.04525,1.28079,0.671,0.45817,0.47887,0.33513,1.64015,1.94502,1.95075,0.004786,0.004786,0.004786
81,5750.66,1.08295,1.03188,1.27417,0.66962,0.45702,0.47894,0.33517,1.64102,1.94359,1.94984,0.00472,0.00472,0.00472
82,5834.74,1.08395,1.02657,1.28092,0.66758,0.45966,0.47878,0.33504,1.64083,1.9459,1.94762,0.004654,0.004654,0.004654
83,5918.82,1.07552,1.02543,1.27204,0.65949,0.46177,0.47853,0.33523,1.64207,1.94983,1.95055,0.004588,0.004588,0.004588
84,6002.64,1.07002,1.01568,1.2677,0.66151,0.46036,0.4787,0.33553,1.64209,1.94991,1.95071,0.004522,0.004522,0.004522
85,6086.76,1.07583,1.02131,1.26781,0.66171,0.46331,0.4799,0.33598,1.64405,1.95025,1.95308,0.004456,0.004456,0.004456
86,6170.81,1.06978,1.02282,1.26522,0.66233,0.46336,0.48023,0.33673,1.64312,1.95004,1.95406,0.00439,0.00439,0.00439
87,6254.78,1.07262,1.01565,1.26558,0.66891,0.4635,0.4808,0.33704,1.64144,1.94915,1.95194,0.004324,0.004324,0.004324
88,6338.86,1.06667,1.00542,1.26079,0.66805,0.46063,0.48071,0.33703,1.64231,1.94739,1.95557,0.004258,0.004258,0.004258
89,6423.1,1.06038,1.00061,1.259,0.66444,0.46191,0.4816,0.33748,1.64236,1.94933,1.95563,0.004192,0.004192,0.004192
90,6507.09,1.0595,0.99594,1.25967,0.66651,0.45834,0.48158,0.3375,1.64274,1.94865,1.95618,0.004126,0.004126,0.004126
91,6591.27,1.05475,0.99614,1.25932,0.66794,0.4587,0.48145,0.33756,1.64413,1.94947,1.95884,0.00406,0.00406,0.00406
92,6675.32,1.0462,0.99007,1.25069,0.66955,0.4578,0.48189,0.33818,1.64547,1.9492,1.96133,0.003994,0.003994,0.003994
93,6759.2,1.05479,0.98632,1.2531,0.67027,0.45862,0.48232,0.33834,1.64542,1.94915,1.96277,0.003928,0.003928,0.003928
94,6843.46,1.05171,0.99246,1.25078,0.67135,0.45883,0.48238,0.33868,1.64481,1.94712,1.96262,0.003862,0.003862,0.003862
95,6927.54,1.03895,0.96761,1.24988,0.6688,0.45874,0.4823,0.33875,1.6458,1.94601,1.96486,0.003796,0.003796,0.003796
96,7011.57,1.03863,0.96783,1.24575,0.66946,0.45989,0.48264,0.33883,1.64579,1.94696,1.96528,0.00373,0.00373,0.00373
97,7095.51,1.03274,0.97431,1.24349,0.66927,0.45988,0.4825,0.33899,1.64603,1.9448,1.9647,0.003664,0.003664,0.003664
98,7179.58,1.03686,0.97045,1.24481,0.6714,0.4593,0.48187,0.33903,1.64561,1.94378,1.96437,0.003598,0.003598,0.003598
99,7263.69,1.03687,0.97379,1.24578,0.67105,0.46044,0.48282,0.33927,1.6446,1.94459,1.96343,0.003532,0.003532,0.003532
100,7347.71,1.02881,0.9572,1.23575,0.67145,0.45985,0.48299,0.33975,1.64397,1.94387,1.96301,0.003466,0.003466,0.003466
101,7431.59,1.02669,0.95483,1.23781,0.6731,0.45984,0.48343,0.34012,1.64356,1.94396,1.9628,0.0034,0.0034,0.0034
102,7515.68,1.02925,0.95584,1.23529,0.67459,0.46292,0.48445,0.34042,1.64316,1.94413,1.96275,0.003334,0.003334,0.003334
103,7599.65,1.01874,0.94497,1.23197,0.66967,0.46203,0.48336,0.34027,1.64289,1.94265,1.96263,0.003268,0.003268,0.003268
104,7683.48,1.01804,0.95301,1.23336,0.67,0.4618,0.48303,0.34078,1.64274,1.94334,1.96335,0.003202,0.003202,0.003202
105,7767.46,1.01341,0.93726,1.22396,0.66928,0.46239,0.48362,0.34088,1.64323,1.94152,1.9654,0.003136,0.003136,0.003136
106,7852.04,1.00892,0.9345,1.22686,0.67147,0.46321,0.48463,0.34098,1.64341,1.94026,1.96579,0.00307,0.00307,0.00307
107,7936.69,1.01095,0.93953,1.22646,0.67325,0.46347,0.48473,0.34113,1.64348,1.93929,1.96552,0.003004,0.003004,0.003004
108,8020.61,1.00207,0.93026,1.21998,0.67072,0.46306,0.4848,0.34147,1.64385,1.93907,1.96607,0.002938,0.002938,0.002938
109,8104.56,0.99574,0.92963,1.21709,0.67442,0.46205,0.48485,0.34173,1.64298,1.93796,1.96606,0.002872,0.002872,0.002872
110,8188.51,1.00672,0.93857,1.22624,0.67752,0.45918,0.48474,0.34177,1.64253,1.9371,1.96603,0.002806,0.002806,0.002806
111,8272.54,0.9995,0.92792,1.22247,0.68046,0.45962,0.48552,0.3421,1.64169,1.93734,1.96562,0.00274,0.00274,0.00274
112,8356.5,0.99042,0.91203,1.2167,0.67869,0.46072,0.48605,0.34198,1.64144,1.93736,1.96611,0.002674,0.002674,0.002674
113,8440.53,0.99106,0.91079,1.21675,0.67739,0.45893,0.48552,0.34199,1.64155,1.93682,1.9668,0.002608,0.002608,0.002608
114,8524.54,0.99052,0.92015,1.21691,0.67787,0.45942,0.48614,0.34214,1.64122,1.93482,1.96689,0.002542,0.002542,0.002542
115,8608.74,0.98455,0.91079,1.21158,0.67672,0.45946,0.48599,0.3423,1.64138,1.93376,1.96785,0.002476,0.002476,0.002476
116,8692.72,0.99476,0.92496,1.21632,0.67967,0.45737,0.48613,0.34258,1.64116,1.93334,1.96725,0.00241,0.00241,0.00241
117,8776.91,0.98033,0.90121,1.2139,0.68053,0.45766,0.48616,0.34269,1.64088,1.93311,1.96695,0.002344,0.002344,0.002344
118,8860.92,0.98401,0.90376,1.2098,0.6793,0.45778,0.48617,0.34266,1.64108,1.93258,1.96676,0.002278,0.002278,0.002278
119,8945,0.98809,0.90139,1.22052,0.67843,0.45802,0.48617,0.34261,1.64049,1.93259,1.96666,0.002212,0.002212,0.002212
120,9029.02,0.97429,0.88866,1.20042,0.67649,0.45908,0.48639,0.34268,1.64074,1.93126,1.96806,0.002146,0.002146,0.002146
121,9112.99,0.96762,0.89305,1.19854,0.67581,0.45756,0.48559,0.34295,1.64098,1.93036,1.96834,0.00208,0.00208,0.00208
122,9197.01,0.9665,0.88164,1.19996,0.67812,0.45899,0.48646,0.34333,1.64095,1.92941,1.96875,0.002014,0.002014,0.002014
123,9281.16,0.96093,0.88168,1.19588,0.67695,0.45854,0.48609,0.34335,1.64098,1.9282,1.96928,0.001948,0.001948,0.001948
124,9365.05,0.96567,0.884,1.19991,0.67815,0.45876,0.48632,0.34333,1.64109,1.92595,1.96955,0.001882,0.001882,0.001882
125,9449.16,0.96282,0.88282,1.19845,0.67796,0.4591,0.48659,0.34344,1.64057,1.92581,1.96833,0.001816,0.001816,0.001816
126,9533.05,0.94454,0.8827,1.18509,0.67911,0.45982,0.48749,0.34393,1.63989,1.92541,1.96776,0.00175,0.00175,0.00175
127,9618.45,0.95351,0.86806,1.19049,0.67871,0.46033,0.48745,0.34403,1.64004,1.92512,1.9678,0.001684,0.001684,0.001684
128,9711.37,0.95432,0.86852,1.19224,0.67844,0.46031,0.48692,0.34428,1.6401,1.92466,1.96653,0.001618,0.001618,0.001618
129,9804.1,0.94289,0.87405,1.18721,0.68701,0.45698,0.48692,0.34463,1.63999,1.92525,1.96646,0.001552,0.001552,0.001552
130,9897.18,0.93913,0.86274,1.18511,0.68005,0.46139,0.48758,0.34432,1.64031,1.92484,1.9668,0.001486,0.001486,0.001486
131,9990.31,0.93647,0.85081,1.18128,0.68609,0.4599,0.4877,0.34439,1.64008,1.92369,1.96672,0.00142,0.00142,0.00142
132,10083,0.93544,0.85178,1.17998,0.68313,0.46211,0.48816,0.34445,1.64001,1.92384,1.96725,0.001354,0.001354,0.001354
133,10175.9,0.936,0.85683,1.18309,0.68429,0.46068,0.48792,0.3447,1.64018,1.92352,1.96784,0.001288,0.001288,0.001288
134,10268.8,0.93251,0.85608,1.18008,0.68063,0.46245,0.48805,0.34483,1.64075,1.9236,1.96851,0.001222,0.001222,0.001222
135,10361.9,0.92294,0.84172,1.17577,0.68577,0.4594,0.48775,0.34484,1.6405,1.92383,1.96787,0.001156,0.001156,0.001156
136,10455.1,0.92332,0.84064,1.1764,0.68712,0.45963,0.4881,0.34481,1.64037,1.92395,1.96789,0.00109,0.00109,0.00109
137,10548,0.91865,0.83445,1.17075,0.68576,0.45942,0.48802,0.34491,1.64024,1.92387,1.96801,0.001024,0.001024,0.001024
138,10641.3,0.92156,0.84497,1.17437,0.68457,0.46074,0.48838,0.34502,1.6398,1.92417,1.96759,0.000958,0.000958,0.000958
139,10734.2,0.92113,0.83432,1.17212,0.68606,0.4601,0.48833,0.34538,1.63993,1.92406,1.96758,0.000892,0.000892,0.000892
140,10818.3,0.91422,0.83135,1.1699,0.68599,0.46091,0.48855,0.34516,1.63994,1.9247,1.96721,0.000826,0.000826,0.000826
141,10911.5,0.85742,0.73825,1.14022,0.68591,0.4614,0.48862,0.34547,1.64032,1.92322,1.96853,0.00076,0.00076,0.00076
142,10994.5,0.83329,0.71063,1.12821,0.68562,0.46129,0.48859,0.34568,1.64028,1.9226,1.96874,0.000694,0.000694,0.000694
143,11077.4,0.8303,0.71271,1.12524,0.68492,0.46216,0.48896,0.34583,1.64122,1.92017,1.97058,0.000628,0.000628,0.000628
144,11160.4,0.82924,0.69762,1.13556,0.68645,0.46156,0.48937,0.34604,1.64185,1.91894,1.97177,0.000562,0.000562,0.000562
145,11245.4,0.82051,0.70556,1.12324,0.6862,0.46122,0.489,0.34601,1.64189,1.91777,1.97214,0.000496,0.000496,0.000496
146,11317.5,0.81777,0.69399,1.11857,0.68661,0.46065,0.48908,0.34641,1.64206,1.91693,1.97274,0.00043,0.00043,0.00043
147,11383.5,0.80789,0.69022,1.11745,0.6868,0.46138,0.48905,0.34657,1.64225,1.9167,1.97336,0.000364,0.000364,0.000364
148,11449.3,0.80514,0.68344,1.11837,0.68596,0.46157,0.48944,0.34669,1.64271,1.91474,1.97432,0.000298,0.000298,0.000298
149,11514.9,0.7967,0.67762,1.10969,0.68613,0.46099,0.48992,0.34702,1.64278,1.9146,1.97508,0.000232,0.000232,0.000232
150,11580.7,0.79246,0.66782,1.10694,0.68625,0.46079,0.48982,0.34723,1.64297,1.91446,1.9758,0.000166,0.000166,0.000166
