epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,1975.46,1.3304,1.32153,1.44324,0.64531,0.60608,0.63288,0.41769,1.57166,1.34989,1.74961,0.008548,0.008548,0.008548
24,2059.77,1.32044,1.31077,1.43781,0.61962,0.60813,0.62523,0.41395,1.56431,1.25921,1.74019,0.008482,0.008482,0.008482
25,2145.83,1.31202,1.29003,1.43226,0.65213,0.61482,0.64566,0.42556,1.57566,1.23255,1.76477,0.008416,0.008416,0.008416
26,2230.16,1.30221,1.28377,1.42574,0.62513,0.62576,0.6431,0.4305,1.53781,1.33187,1.72138,0.00835,0.00835,0.00835
27,2314.54,1.29682,1.27123,1.4164,0.62461,0.61144,0.63934,0.42942,1.52873,1.23635,1.73431,0.008284,0.008284,0.008284
28,2400.45,1.29263,1.26268,1.40998,0.634,0.6137,0.6422,0.42983,1.5353,1.22391,1.71309,0.008218,0.008218,0.008218
29,2486.92,1.2886,1.25419,1.40593,0.63639,0.61909,0.6415,0.43352,1.51355,1.1895,1.69356,0.008152,0.008152,0.008152
30,2584.92,1.27448,1.25205,1.40135,0.64053,0.6264,0.63983,0.43209,1.51001,1.32467,1.68076,0.008086,0.008086,0.008086
31,2668.9,1.27871,1.24445,1.40231,0.68198,0.61841,0.65533,0.44082,1.52134,1.18944,1.71959,0.00802,0.00802,0.00802
32,2753.5,1.2715,1.22773,1.3966,0.6671,0.62124,0.6469,0.43922,1.50703,1.19034,1.69193,0.007954,0.007954,0.007954
33,2837.71,1.26029,1.21378,1.38814,0.65733,0.62441,0.64582,0.43698,1.51317,1.14584,1.69373,0.007888,0.007888,0.007888
34,2922.03,1.26215,1.21593,1.38939,0.66199,0.63846,0.65624,0.44389,1.48513,1.18291,1.67263,0.007822,0.007822,0.007822
35,3009.48,1.24917,1.19964,1.38076,0.66035,0.6351,0.65479,0.44673,1.49173,1.15044,1.67581,0.007756,0.007756,0.007756
36,3094.01,1.24539,1.19779,1.37985,0.66524,0.65707,0.66391,0.44923,1.49463,1.12706,1.68593,0.00769,0.00769,0.00769
37,3178.39,1.2429,1.18685,1.37517,0.66286,0.65241,0.66155,0.44804,1.48393,1.18673,1.67964,0.007624,0.007624,0.007624
38,3262.74,1.24403,1.18732,1.37436,0.64775,0.65462,0.66178,0.44784,1.48625,1.171,1.68687,0.007558,0.007558,0.007558
39,3348.52,1.23733,1.17941,1.37134,0.66029,0.65193,0.66057,0.45081,1.48745,1.16242,1.68325,0.007492,0.007492,0.007492
40,3435,1.23248,1.17009,1.36477,0.66834,0.64774,0.66073,0.45224,1.48486,1.15646,1.66793,0.007426,0.007426,0.007426
41,3519.5,1.22121,1.15873,1.35822,0.66278,0.6579,0.65744,0.45145,1.48571,1.23072,1.68267,0.00736,0.00736,0.00736
42,3603.66,1.21927,1.15523,1.35254,0.65497,0.63984,0.6553,0.44779,1.48771,1.18826,1.67785,0.007294,0.007294,0.007294
43,3687.66,1.22318,1.15937,1.35774,0.65619,0.65274,0.65764,0.45028,1.47342,1.10736,1.65709,0.007228,0.007228,0.007228
44,3771.8,1.2137,1.14885,1.35256,0.66242,0.64069,0.65585,0.45024,1.47078,1.10806,1.65003,0.007162,0.007162,0.007162
45,3856.34,1.22095,1.15062,1.34981,0.66282,0.65079,0.65623,0.45007,1.47172,1.11725,1.65048,0.007096,0.007096,0.007096
46,3940.69,1.21085,1.1424,1.35076,0.66136,0.65593,0.65824,0.45296,1.4757,1.13125,1.65508,0.00703,0.00703,0.00703
47,4026.37,1.20985,1.13936,1.3505,0.66605,0.6568,0.65793,0.45332,1.4734,1.13531,1.66242,0.006964,0.006964,0.006964
48,4110.51,1.19937,1.12809,1.34199,0.67144,0.66038,0.6612,0.45585,1.47344,1.101,1.66863,0.006898,0.006898,0.006898
49,4196.61,1.20111,1.12374,1.3408,0.67489,0.6595,0.66316,0.45688,1.47254,1.08122,1.66682,0.006832,0.006832,0.006832
50,4280.9,1.1984,1.12572,1.33868,0.67424,0.65604,0.66395,0.45873,1.47075,1.09272,1.66575,0.006766,0.006766,0.006766
51,4365.2,1.18779,1.106,1.33399,0.6699,0.66207,0.6648,0.45798,1.46966,1.09867,1.66661,0.0067,0.0067,0.0067
52,4449.31,1.19004,1.11419,1.33185,0.67175,0.66374,0.66561,0.45799,1.46443,1.10776,1.66271,0.006634,0.006634,0.006634
53,4533.93,1.1756,1.10987,1.3258,0.67171,0.66494,0.6652,0.45805,1.46246,1.0954,1.65938,0.006568,0.006568,0.006568
54,4618.28,1.18242,1.11108,1.32775,0.66959,0.66871,0.66652,0.45953,1.45976,1.08793,1.66134,0.006502,0.006502,0.006502
55,4701.93,1.1789,1.09837,1.32895,0.67091,0.66539,0.66696,0.46126,1.45829,1.09005,1.65999,0.006436,0.006436,0.006436
56,4785.55,1.17183,1.08633,1.32158,0.66968,0.6654,0.66689,0.46245,1.45493,1.08331,1.65392,0.00637,0.00637,0.00637
57,4869.49,1.17277,1.07647,1.32327,0.67468,0.66851,0.66863,0.46281,1.45002,1.08503,1.65023,0.006304,0.006304,0.006304
58,4953.31,1.16877,1.08348,1.32166,0.67759,0.66803,0.66796,0.4642,1.44666,1.08802,1.64628,0.006238,0.006238,0.006238
59,5037.04,1.16455,1.08068,1.31958,0.67823,0.66616,0.66819,0.46494,1.44362,1.08527,1.64255,0.006172,0.006172,0.006172
60,5120.69,1.16092,1.08292,1.31743,0.68331,0.66569,0.66893,0.46534,1.44199,1.08309,1.64319,0.006106,0.006106,0.006106
61,5204.87,1.14708,1.06819,1.30573,0.68376,0.66085,0.66806,0.46564,1.4419,1.08669,1.64408,0.00604,0.00604,0.00604
62,5289.29,1.15074,1.0587,1.3084,0.68446,0.66558,0.66848,0.46624,1.44116,1.08147,1.64459,0.005974,0.005974,0.005974
63,5373.13,1.1515,1.05913,1.30614,0.68179,0.67017,0.66821,0.46601,1.43995,1.0813,1.64636,0.005908,0.005908,0.005908
64,5471.73,1.14791,1.05829,1.30856,0.68175,0.67009,0.66835,0.46614,1.43833,1.08095,1.64637,0.005842,0.005842,0.005842
65,5556.31,1.14327,1.04776,1.30457,0.68419,0.66672,0.66843,0.46646,1.43733,1.08136,1.64559,0.005776,0.005776,0.005776
66,5640.59,1.13918,1.03922,1.29736,0.68289,0.66757,0.66914,0.46698,1.4379,1.07884,1.6482,0.00571,0.00571,0.00571
67,5726.02,1.1318,1.03745,1.2937,0.6816,0.67168,0.66942,0.46764,1.43863,1.07602,1.64932,0.005644,0.005644,0.005644
68,5810.03,1.13739,1.04559,1.3016,0.67884,0.67148,0.66934,0.46742,1.43776,1.07989,1.6492,0.005578,0.005578,0.005578
69,5895.45,1.12829,1.03297,1.29346,0.67892,0.67246,0.66921,0.46765,1.43697,1.07895,1.64946,0.005512,0.005512,0.005512
70,5986.36,1.12968,1.0376,1.29599,0.6801,0.67242,0.66982,0.46747,1.43644,1.08079,1.65087,0.005446,0.005446,0.005446
71,6070.53,1.12224,1.02835,1.29294,0.68009,0.67145,0.66996,0.46786,1.43623,1.07903,1.65251,0.00538,0.00538,0.00538
72,6154.66,1.12719,1.03654,1.29114,0.68142,0.67357,0.67069,0.46794,1.43554,1.07763,1.6538,0.005314,0.005314,0.005314
73,6238.47,1.12366,1.02008,1.28773,0.68033,0.67643,0.67102,0.46825,1.43625,1.07702,1.65447,0.005248,0.005248,0.005248
74,6322.73,1.11492,1.01556,1.27994,0.68272,0.67555,0.67109,0.46848,1.43542,1.07688,1.65362,0.005182,0.005182,0.005182
75,6433.74,1.11804,1.01453,1.28278,0.68336,0.6755,0.67133,0.46863,1.43625,1.07508,1.65507,0.005116,0.005116,0.005116
76,6517.84,1.11207,1.01957,1.28198,0.6839,0.67592,0.67168,0.46848,1.4362,1.0748,1.65508,0.00505,0.00505,0.00505
77,6601.75,1.11048,1.01191,1.28218,0.68481,0.67345,0.67235,0.46875,1.43604,1.07337,1.65537,0.004984,0.004984,0.004984
78,6686,1.10615,1.0052,1.27678,0.68561,0.67274,0.6722,0.46877,1.4357,1.07195,1.65488,0.004918,0.004918,0.004918
79,6768.97,1.10257,1.00119,1.27657,0.68629,0.672,0.67255,0.46911,1.43471,1.07089,1.6541,0.004852,0.004852,0.004852
80,6851.51,1.09939,0.9921,1.27516,0.68694,0.66996,0.6716,0.46912,1.43362,1.0697,1.65388,0.004786,0.004786,0.004786
81,6934.42,1.09775,0.99327,1.27357,0.68746,0.67109,0.67181,0.4691,1.43268,1.06757,1.65378,0.00472,0.00472,0.00472
82,7017.46,1.09656,0.99249,1.26678,0.68756,0.67102,0.67195,0.4693,1.43114,1.06785,1.65262,0.004654,0.004654,0.004654
83,7102.2,1.09135,0.99303,1.27053,0.68768,0.67133,0.672,0.46984,1.43027,1.06765,1.65282,0.004588,0.004588,0.004588
84,7184.97,1.08514,0.98592,1.26354,0.68954,0.67145,0.67247,0.46996,1.43013,1.06642,1.65301,0.004522,0.004522,0.004522
85,7268.26,1.08422,0.98304,1.26285,0.68807,0.67093,0.67171,0.46977,1.42867,1.06633,1.65088,0.004456,0.004456,0.004456
86,7351.32,1.08568,0.97674,1.26407,0.68929,0.67206,0.67247,0.46987,1.4284,1.06655,1.65076,0.00439,0.00439,0.00439
87,7434.92,1.08156,0.9813,1.26189,0.68921,0.67086,0.67234,0.47049,1.42839,1.0651,1.65094,0.004324,0.004324,0.004324
88,7518.04,1.07894,0.96722,1.2588,0.68978,0.67112,0.67226,0.47076,1.42767,1.06404,1.65018,0.004258,0.004258,0.004258
89,7601.05,1.07196,0.96799,1.25332,0.68909,0.67223,0.67256,0.47051,1.4271,1.06223,1.65002,0.004192,0.004192,0.004192
90,7684.13,1.07054,0.96625,1.25308,0.68917,0.67217,0.6734,0.47121,1.42666,1.06111,1.6499,0.004126,0.004126,0.004126
91,7767.91,1.0733,0.959,1.25507,0.68909,0.67223,0.67346,0.47155,1.42608,1.05961,1.64962,0.00406,0.00406,0.00406
92,7851.08,1.06972,0.95157,1.25167,0.68902,0.67075,0.6735,0.47171,1.42577,1.0596,1.64965,0.003994,0.003994,0.003994
93,7934.09,1.06514,0.94837,1.24683,0.68895,0.67066,0.67329,0.47176,1.42496,1.0567,1.64906,0.003928,0.003928,0.003928
94,8017.06,1.06068,0.95771,1.25061,0.68815,0.67108,0.67319,0.47196,1.42488,1.05534,1.6492,0.003862,0.003862,0.003862
95,8100.36,1.06346,0.95606,1.24825,0.6889,0.67241,0.67354,0.47211,1.42486,1.05373,1.64935,0.003796,0.003796,0.003796
96,8183.58,1.05977,0.95172,1.24545,0.68944,0.67251,0.67338,0.47235,1.42396,1.05293,1.64874,0.00373,0.00373,0.00373
97,8266.79,1.05127,0.94186,1.24037,0.68779,0.67347,0.67317,0.47216,1.4237,1.05214,1.64901,0.003664,0.003664,0.003664
98,8349.92,1.04933,0.93818,1.23944,0.68754,0.67663,0.6737,0.4725,1.42333,1.05141,1.64912,0.003598,0.003598,0.003598
99,8441.31,1.04925,0.94158,1.24016,0.68899,0.67529,0.67427,0.47281,1.42291,1.04986,1.64926,0.003532,0.003532,0.003532
100,8525.23,1.04693,0.93718,1.23645,0.68925,0.67703,0.67471,0.47294,1.42198,1.04832,1.64905,0.003466,0.003466,0.003466
101,8668.67,1.04476,0.92948,1.23288,0.69069,0.67538,0.67441,0.47309,1.42091,1.04674,1.64823,0.0034,0.0034,0.0034
102,8751.61,1.0386,0.92565,1.23327,0.69054,0.67518,0.67464,0.47271,1.42035,1.04585,1.64768,0.003334,0.003334,0.003334
103,8835.84,1.0355,0.92243,1.23232,0.6904,0.67336,0.67464,0.47301,1.41976,1.0446,1.64712,0.003268,0.003268,0.003268
104,8919.07,1.03191,0.91909,1.23019,0.69033,0.67553,0.67473,0.4729,1.41913,1.04365,1.64655,0.003202,0.003202,0.003202
105,9002.07,1.03906,0.92796,1.23246,0.69017,0.67729,0.67505,0.47319,1.41857,1.04292,1.64621,0.003136,0.003136,0.003136
106,9085.14,1.03207,0.91671,1.22645,0.69068,0.67877,0.67579,0.47326,1.41819,1.04161,1.64628,0.00307,0.00307,0.00307
107,9168.68,1.02455,0.91472,1.22426,0.69181,0.67827,0.67593,0.47336,1.41782,1.04069,1.64605,0.003004,0.003004,0.003004
108,9252.25,1.01793,0.90345,1.2218,0.69085,0.67914,0.67596,0.47342,1.41736,1.04014,1.64584,0.002938,0.002938,0.002938
109,9334.94,1.02581,0.91452,1.22661,0.69082,0.67824,0.67586,0.47439,1.41674,1.03877,1.64487,0.002872,0.002872,0.002872
110,9418.11,1.01288,0.89887,1.21844,0.69126,0.67783,0.6766,0.47454,1.41624,1.0378,1.64459,0.002806,0.002806,0.002806
111,9501.98,1.01432,0.90087,1.2189,0.6906,0.67788,0.67556,0.47467,1.41538,1.03651,1.6442,0.00274,0.00274,0.00274
112,9585.44,1.01454,0.89722,1.21759,0.69089,0.6803,0.67576,0.47511,1.4144,1.03567,1.64325,0.002674,0.002674,0.002674
113,9668.78,1.00535,0.89081,1.21108,0.69035,0.68098,0.67589,0.47521,1.41391,1.03535,1.64255,0.002608,0.002608,0.002608
114,9751.65,1.00613,0.88697,1.21332,0.69055,0.68093,0.67622,0.47503,1.41364,1.03405,1.64235,0.002542,0.002542,0.002542
115,9834.68,1.00185,0.88647,1.21089,0.6906,0.68099,0.67624,0.47491,1.4129,1.03251,1.64171,0.002476,0.002476,0.002476
116,9919.38,1.00296,0.89377,1.20892,0.69195,0.68179,0.6771,0.47547,1.41199,1.03026,1.64066,0.00241,0.00241,0.00241
117,10002.3,0.99849,0.87921,1.20768,0.69102,0.68186,0.67662,0.47586,1.41122,1.02904,1.63973,0.002344,0.002344,0.002344
118,10085.3,0.99862,0.87707,1.20412,0.69083,0.68062,0.67623,0.4758,1.41037,1.02756,1.63936,0.002278,0.002278,0.002278
119,10168.3,0.99037,0.86865,1.20059,0.69124,0.6801,0.67671,0.47601,1.4098,1.02575,1.63833,0.002212,0.002212,0.002212
120,10252.3,0.98608,0.86042,1.1974,0.69274,0.67774,0.67616,0.47614,1.40939,1.02461,1.6381,0.002146,0.002146,0.002146
121,10335.7,0.98292,0.86685,1.19739,0.69298,0.67789,0.67662,0.47614,1.40871,1.02306,1.63775,0.00208,0.00208,0.00208
122,10419.1,0.97115,0.8605,1.19475,0.69405,0.67911,0.67708,0.47641,1.40861,1.02204,1.63798,0.002014,0.002014,0.002014
123,10502.1,0.97801,0.85975,1.19367,0.6938,0.67936,0.67741,0.4768,1.40845,1.01973,1.63775,0.001948,0.001948,0.001948
124,10585,0.9745,0.85801,1.19071,0.69333,0.67757,0.67693,0.477,1.40819,1.01812,1.63727,0.001882,0.001882,0.001882
125,10672.1,0.97611,0.85768,1.18975,0.69326,0.67744,0.67679,0.47726,1.40775,1.01652,1.63672,0.001816,0.001816,0.001816
126,10755,0.96554,0.84649,1.19204,0.6942,0.67818,0.67709,0.47758,1.40686,1.01492,1.63617,0.00175,0.00175,0.00175
127,10837.9,0.9659,0.84843,1.18849,0.69343,0.67909,0.67715,0.47755,1.40673,1.01313,1.63615,0.001684,0.001684,0.001684
128,10920.7,0.96018,0.83846,1.18392,0.69379,0.67853,0.67729,0.47751,1.40628,1.01191,1.63583,0.001618,0.001618,0.001618
129,11004,0.96174,0.84,1.18479,0.69398,0.6786,0.67715,0.47782,1.40636,1.0108,1.63575,0.001552,0.001552,0.001552
130,11087.4,0.95672,0.84028,1.18582,0.6948,0.67903,0.67727,0.47786,1.40637,1.00952,1.63579,0.001486,0.001486,0.001486
131,11170.3,0.95544,0.83946,1.18267,0.69387,0.67913,0.67743,0.47775,1.40601,1.00861,1.63589,0.00142,0.00142,0.00142
132,11254.1,0.9466,0.82882,1.17708,0.69371,0.67987,0.67736,0.47779,1.40552,1.00787,1.63559,0.001354,0.001354,0.001354
133,11337.2,0.93586,0.81959,1.17233,0.69404,0.6799,0.67758,0.47798,1.40513,1.00667,1.63583,0.001288,0.001288,0.001288
134,11420.5,0.94199,0.82139,1.17472,0.69164,0.68115,0.67741,0.47802,1.40481,1.00592,1.63576,0.001222,0.001222,0.001222
135,11503.5,0.94792,0.82853,1.17412,0.69484,0.67948,0.67774,0.4784,1.40467,1.00498,1.6363,0.001156,0.001156,0.001156
136,11587.8,0.93725,0.81971,1.17097,0.69155,0.68128,0.67722,0.47858,1.40435,1.00385,1.63674,0.00109,0.00109,0.00109
137,11670.7,0.93805,0.82031,1.16894,0.69913,0.67543,0.67719,0.47871,1.40421,1.00256,1.63753,0.001024,0.001024,0.001024
138,11753.8,0.92957,0.81048,1.16841,0.69447,0.67901,0.67768,0.47945,1.4038,1.00139,1.63802,0.000958,0.000958,0.000958
139,11840,0.9257,0.80249,1.16235,0.69345,0.68023,0.67834,0.47983,1.40391,0.99998,1.63835,0.000892,0.000892,0.000892
140,11923.2,0.92427,0.80644,1.16418,0.69552,0.68095,0.67909,0.47983,1.40356,1.00004,1.63848,0.000826,0.000826,0.000826
141,12012,0.87658,0.72706,1.12407,0.6941,0.68065,0.67843,0.47963,1.4035,0.99795,1.63876,0.00076,0.00076,0.00076
142,12093.9,0.85817,0.70487,1.11554,0.69507,0.68116,0.67887,0.47969,1.40299,0.99439,1.6385,0.000694,0.000694,0.000694
143,12175.9,0.85188,0.69697,1.11163,0.6941,0.68173,0.67836,0.47992,1.40275,0.99023,1.63964,0.000628,0.000628,0.000628
144,12257.7,0.84436,0.68922,1.10684,0.6956,0.68178,0.67884,0.4803,1.40218,0.98691,1.63976,0.000562,0.000562,0.000562
145,12339.6,0.83811,0.68181,1.10489,0.69541,0.6816,0.67869,0.48011,1.40188,0.98319,1.64002,0.000496,0.000496,0.000496
146,12421.7,0.8274,0.67447,1.09536,0.69594,0.68263,0.67889,0.48044,1.40056,0.98022,1.63804,0.00043,0.00043,0.00043
147,12504.3,0.81945,0.66602,1.09352,0.69623,0.68233,0.67898,0.48086,1.39985,0.97727,1.63796,0.000364,0.000364,0.000364
148,12586.3,0.82073,0.6696,1.09339,0.69776,0.68201,0.67866,0.48112,1.39931,0.97449,1.6387,0.000298,0.000298,0.000298
149,12668.2,0.81362,0.66087,1.08881,0.69924,0.68138,0.67881,0.48134,1.39872,0.97193,1.63954,0.000232,0.000232,0.000232
150,12750,0.80702,0.65403,1.08799,0.69976,0.68027,0.67863,0.48178,1.39816,0.96941,1.64019,0.000166,0.000166,0.000166
