epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,1032.79,1.29389,1.19924,1.44417,0.68879,0.37709,0.44657,0.30504,1.99604,2.46388,2.20194,0.008482,0.008482,0.008482
25,1075.35,1.28515,1.17764,1.4319,0.65474,0.37372,0.42588,0.29092,2.01164,2.50186,2.19545,0.008416,0.008416,0.008416
26,1117.69,1.27114,1.17523,1.42489,0.63855,0.39278,0.43219,0.29243,1.99595,2.34455,2.13511,0.00835,0.00835,0.00835
27,1160.75,1.2632,1.14428,1.42103,0.59484,0.3783,0.40686,0.27452,2.03132,2.48465,2.18834,0.008284,0.008284,0.008284
28,1203.48,1.25646,1.13919,1.41368,0.64159,0.38803,0.42289,0.28538,1.97323,2.39098,2.1261,0.008218,0.008218,0.008218
29,1246.41,1.25824,1.14706,1.41956,0.64126,0.37699,0.43592,0.29915,1.95907,2.458,2.11645,0.008152,0.008152,0.008152
30,1289.1,1.24734,1.12185,1.40025,0.63793,0.3992,0.44116,0.3023,1.95252,2.40624,2.13939,0.008086,0.008086,0.008086
31,1331.81,1.23379,1.10437,1.39457,0.63068,0.38913,0.42037,0.28616,2.0304,2.50135,2.20654,0.00802,0.00802,0.00802
32,1374.48,1.24204,1.11743,1.40192,0.6796,0.38069,0.42779,0.29114,1.94793,2.43236,2.12425,0.007954,0.007954,0.007954
33,1416.68,1.22905,1.10501,1.39464,0.62892,0.3624,0.41019,0.28368,1.96259,2.43447,2.12743,0.007888,0.007888,0.007888
34,1459.01,1.22211,1.10098,1.38154,0.67161,0.37241,0.41889,0.28866,1.95291,2.42981,2.12015,0.007822,0.007822,0.007822
35,1501.8,1.21046,1.08358,1.37925,0.658,0.39378,0.43924,0.30217,2.02262,2.46427,2.17219,0.007756,0.007756,0.007756
36,1544.42,1.21056,1.07192,1.38007,0.65718,0.39858,0.42965,0.29215,1.96361,2.36824,2.10394,0.00769,0.00769,0.00769
37,1586.92,1.20575,1.06495,1.37156,0.66481,0.386,0.43203,0.29541,1.99356,2.42394,2.14699,0.007624,0.007624,0.007624
38,1629.33,1.1991,1.05955,1.37287,0.64665,0.38373,0.44336,0.30799,2.01961,2.41541,2.15122,0.007558,0.007558,0.007558
39,1671.92,1.19671,1.05903,1.36356,0.65395,0.40579,0.44856,0.3101,1.89852,2.38023,2.07462,0.007492,0.007492,0.007492
40,1714.24,1.17929,1.03036,1.35318,0.66496,0.41421,0.45311,0.31096,1.95252,2.35859,2.18465,0.007426,0.007426,0.007426
41,1756.85,1.19366,1.05005,1.36578,0.65215,0.4032,0.46451,0.32558,1.95406,2.47656,2.13826,0.00736,0.00736,0.00736
42,1799.3,1.17612,1.02224,1.3534,0.64456,0.38827,0.44294,0.3101,2.00571,2.41453,2.19965,0.007294,0.007294,0.007294
43,1841.65,1.1779,1.02114,1.34766,0.67289,0.38861,0.44785,0.31165,1.9154,2.347,2.08737,0.007228,0.007228,0.007228
44,1884.41,1.1769,1.03583,1.35549,0.66254,0.39937,0.44515,0.30729,1.90589,2.31469,2.09672,0.007162,0.007162,0.007162
45,1927.01,1.17493,1.0225,1.34579,0.65868,0.4039,0.4604,0.32171,1.91141,2.33056,2.11048,0.007096,0.007096,0.007096
46,1969.67,1.16415,1.00333,1.34024,0.67378,0.3961,0.44974,0.31616,1.95428,2.40958,2.15341,0.00703,0.00703,0.00703
47,2012.38,1.16174,1.00593,1.34173,0.65087,0.39996,0.43851,0.30272,1.92371,2.29579,2.12802,0.006964,0.006964,0.006964
48,2054.66,1.14633,0.98893,1.33147,0.6873,0.40042,0.47179,0.33148,1.93586,2.35022,2.1243,0.006898,0.006898,0.006898
49,2097.19,1.14813,0.98973,1.33126,0.67603,0.39204,0.42849,0.2976,1.92299,2.31717,2.11336,0.006832,0.006832,0.006832
50,2139.41,1.13715,0.99043,1.3268,0.67099,0.38897,0.44675,0.3115,1.94271,2.28572,2.15217,0.006766,0.006766,0.006766
51,2181.81,1.14972,0.98668,1.33345,0.66161,0.39733,0.45732,0.32075,1.88432,2.28764,2.10022,0.0067,0.0067,0.0067
52,2224.39,1.1322,0.97694,1.32031,0.6748,0.39163,0.4327,0.30148,1.89641,2.34948,2.10677,0.006634,0.006634,0.006634
53,2266.98,1.14243,0.98076,1.3249,0.67073,0.39353,0.44816,0.31376,1.90737,2.28152,2.09556,0.006568,0.006568,0.006568
54,2309.45,1.13344,0.96348,1.31404,0.67672,0.39848,0.44579,0.31176,1.96517,2.39406,2.17807,0.006502,0.006502,0.006502
55,2352.11,1.12271,0.96455,1.31377,0.66714,0.40412,0.45823,0.3187,1.9138,2.27217,2.10325,0.006436,0.006436,0.006436
56,2394.48,1.12887,0.98197,1.32374,0.67472,0.40122,0.44809,0.31275,1.91947,2.23435,2.13207,0.00637,0.00637,0.00637
57,2436.79,1.11281,0.94659,1.30743,0.65733,0.39961,0.46466,0.33145,1.92641,2.32298,2.11938,0.006304,0.006304,0.006304
58,2479,1.11285,0.93298,1.30846,0.68437,0.40569,0.46439,0.32567,1.90783,2.29313,2.10581,0.006238,0.006238,0.006238
59,2521.41,1.10933,0.94467,1.30513,0.69668,0.39528,0.46214,0.32521,1.9079,2.31843,2.11497,0.006172,0.006172,0.006172
60,2563.82,1.11129,0.93972,1.30968,0.65884,0.39856,0.45163,0.31629,1.89185,2.30703,2.08689,0.006106,0.006106,0.006106
61,2606.46,1.10313,0.92491,1.30194,0.67236,0.40696,0.46,0.32295,1.88219,2.31713,2.10411,0.00604,0.00604,0.00604
62,2649.05,1.09407,0.91782,1.28972,0.67852,0.39307,0.44559,0.31435,1.89915,2.28621,2.10182,0.005974,0.005974,0.005974
63,2691.56,1.09112,0.93136,1.29343,0.65334,0.40878,0.46648,0.32991,1.89873,2.29501,2.11084,0.005908,0.005908,0.005908
64,2734.03,1.08115,0.91237,1.28691,0.67864,0.40718,0.45699,0.32414,1.89822,2.27562,2.11501,0.005842,0.005842,0.005842
65,2776.4,1.08873,0.90736,1.28982,0.68125,0.40797,0.46095,0.32453,1.89361,2.28463,2.10697,0.005776,0.005776,0.005776
66,2818.75,1.08508,0.91065,1.28811,0.67463,0.40523,0.45966,0.3262,1.89395,2.29266,2.10665,0.00571,0.00571,0.00571
67,2861.07,1.08815,0.91261,1.28839,0.67445,0.40299,0.44717,0.31611,1.90377,2.26369,2.13206,0.005644,0.005644,0.005644
68,2903.4,1.07403,0.89213,1.27694,0.67811,0.40613,0.46239,0.32809,1.87081,2.2533,2.10422,0.005578,0.005578,0.005578
69,2945.84,1.08028,0.89764,1.28175,0.67435,0.39999,0.45393,0.32206,1.86341,2.27152,2.0606,0.005512,0.005512,0.005512
70,2988.38,1.07431,0.89398,1.27647,0.65938,0.40409,0.45706,0.32693,1.90703,2.28935,2.11094,0.005446,0.005446,0.005446
71,3030.75,1.06637,0.89003,1.27586,0.64117,0.40692,0.46173,0.32948,1.90663,2.25972,2.1167,0.00538,0.00538,0.00538
72,3073.24,1.06189,0.87638,1.26884,0.66851,0.39053,0.4546,0.32623,1.90129,2.32294,2.11539,0.005314,0.005314,0.005314
73,3115.64,1.05887,0.87044,1.26832,0.6608,0.40752,0.46103,0.32841,1.91208,2.25511,2.15183,0.005248,0.005248,0.005248
74,3158.06,1.05812,0.87021,1.26986,0.66985,0.405,0.46786,0.33363,1.86708,2.30232,2.08365,0.005182,0.005182,0.005182
75,3200.43,1.06194,0.87228,1.26551,0.66744,0.39903,0.46826,0.33608,1.88927,2.29692,2.12648,0.005116,0.005116,0.005116
76,3242.48,1.04978,0.85851,1.2578,0.67912,0.39671,0.45766,0.32887,1.8962,2.30257,2.1132,0.00505,0.00505,0.00505
77,3284.65,1.05576,0.86477,1.25982,0.68003,0.39982,0.45909,0.33092,1.87761,2.3239,2.09254,0.004984,0.004984,0.004984
78,3327.2,1.05145,0.86469,1.26326,0.69156,0.40236,0.4668,0.33497,1.89209,2.30839,2.1262,0.004918,0.004918,0.004918
79,3369.58,1.04431,0.85555,1.25925,0.69492,0.40355,0.4661,0.33347,1.89936,2.2824,2.12679,0.004852,0.004852,0.004852
80,3411.91,1.0399,0.84196,1.25102,0.66394,0.41232,0.4629,0.32982,1.88955,2.30391,2.11512,0.004786,0.004786,0.004786
81,3454.18,1.04049,0.84896,1.25387,0.68392,0.40308,0.46818,0.3347,1.89518,2.30503,2.1063,0.00472,0.00472,0.00472
82,3496.68,1.0392,0.84254,1.25315,0.67495,0.4005,0.46001,0.33161,1.89928,2.31157,2.1157,0.004654,0.004654,0.004654
83,3539.07,1.02629,0.83753,1.24719,0.67501,0.39714,0.46501,0.33462,1.87013,2.29268,2.09682,0.004588,0.004588,0.004588
84,3581.23,1.01767,0.82134,1.237,0.68984,0.39187,0.46703,0.33694,1.87586,2.27694,2.09256,0.004522,0.004522,0.004522
85,3623.64,1.02221,0.83,1.24654,0.6826,0.40059,0.46692,0.33477,1.87756,2.2977,2.10502,0.004456,0.004456,0.004456
86,3666.3,1.02762,0.82313,1.24715,0.67067,0.40375,0.47217,0.3406,1.87625,2.27006,2.11265,0.00439,0.00439,0.00439
87,3709.09,1.0192,0.83097,1.24299,0.69095,0.40134,0.47244,0.3413,1.8906,2.27049,2.13307,0.004324,0.004324,0.004324
88,3751.39,1.01509,0.82309,1.23704,0.67711,0.40553,0.46699,0.33363,1.9071,2.27335,2.16221,0.004258,0.004258,0.004258
89,3793.99,1.01672,0.82051,1.23933,0.68623,0.40972,0.47354,0.33981,1.89645,2.2386,2.14573,0.004192,0.004192,0.004192
90,3836.44,1.00756,0.81773,1.23122,0.69025,0.40019,0.47396,0.33989,1.89462,2.25865,2.15306,0.004126,0.004126,0.004126
91,3878.94,1.01362,0.81447,1.2319,0.69116,0.40335,0.47231,0.33794,1.89427,2.26968,2.15281,0.00406,0.00406,0.00406
92,3921.32,1.00861,0.80638,1.22462,0.68603,0.41247,0.47311,0.33728,1.89499,2.25835,2.1548,0.003994,0.003994,0.003994
93,3963.57,1.01213,0.81973,1.22849,0.68124,0.41179,0.47549,0.33988,1.89526,2.25486,2.14901,0.003928,0.003928,0.003928
94,4005.9,0.9928,0.79243,1.21981,0.69727,0.4084,0.47102,0.33796,1.90612,2.28097,2.16847,0.003862,0.003862,0.003862
95,4048.47,0.99293,0.80048,1.2186,0.69814,0.40488,0.47258,0.33836,1.89626,2.27209,2.14862,0.003796,0.003796,0.003796
96,4090.8,0.98718,0.79237,1.21868,0.6895,0.40368,0.46179,0.33117,1.89581,2.26143,2.14518,0.00373,0.00373,0.00373
97,4133.13,0.98944,0.7976,1.21739,0.68171,0.4023,0.46275,0.33205,1.88709,2.25217,2.12707,0.003664,0.003664,0.003664
98,4175.54,0.98848,0.78382,1.21449,0.67685,0.41022,0.47354,0.33895,1.89668,2.26198,2.14809,0.003598,0.003598,0.003598
99,4217.85,0.98358,0.7917,1.21563,0.68967,0.41037,0.4763,0.34171,1.88256,2.27877,2.14336,0.003532,0.003532,0.003532
100,4260.33,0.97441,0.7698,1.20971,0.68396,0.41348,0.47537,0.3401,1.87596,2.27583,2.13428,0.003466,0.003466,0.003466
101,4302.44,0.96869,0.77337,1.21277,0.68218,0.41195,0.47425,0.33936,1.87884,2.26852,2.13746,0.0034,0.0034,0.0034
102,4344.58,0.97464,0.7713,1.20755,0.69671,0.40526,0.47512,0.34118,1.87861,2.27065,2.13095,0.003334,0.003334,0.003334
103,4387.05,0.96881,0.77631,1.20358,0.69064,0.41005,0.47526,0.33907,1.88791,2.2783,2.1444,0.003268,0.003268,0.003268
104,4429.4,0.96772,0.76125,1.20389,0.69639,0.41019,0.47275,0.33761,1.88221,2.27211,2.13056,0.003202,0.003202,0.003202
105,4471.66,0.95868,0.75008,1.19328,0.70185,0.40577,0.47131,0.33778,1.88524,2.28357,2.13276,0.003136,0.003136,0.003136
106,4514.14,0.96034,0.76238,1.20004,0.69491,0.40845,0.47207,0.33888,1.89498,2.2902,2.14418,0.00307,0.00307,0.00307
107,4556.56,0.96201,0.75529,1.19342,0.69775,0.40879,0.47183,0.33843,1.89065,2.29051,2.14029,0.003004,0.003004,0.003004
108,4598.97,0.96034,0.75328,1.19184,0.70394,0.40051,0.46678,0.33616,1.88959,2.28452,2.14301,0.002938,0.002938,0.002938
109,4641.32,0.95801,0.7491,1.19613,0.69886,0.40388,0.47306,0.34123,1.88588,2.29003,2.14552,0.002872,0.002872,0.002872
110,4683.59,0.95112,0.74608,1.19256,0.70254,0.407,0.47696,0.34337,1.87931,2.30022,2.14343,0.002806,0.002806,0.002806
111,4725.86,0.94916,0.74221,1.19269,0.69837,0.40779,0.47489,0.34203,1.88051,2.29953,2.14519,0.00274,0.00274,0.00274
112,4768.63,0.94395,0.73512,1.19196,0.69309,0.40828,0.47656,0.34336,1.88442,2.29232,2.15263,0.002674,0.002674,0.002674
113,4811.11,0.94317,0.73711,1.18918,0.68016,0.41339,0.47729,0.34349,1.88385,2.29975,2.15181,0.002608,0.002608,0.002608
114,4853.58,0.93447,0.72992,1.18057,0.68599,0.41317,0.47767,0.34301,1.87935,2.29012,2.154,0.002542,0.002542,0.002542
115,4896.07,0.94275,0.7353,1.18641,0.67771,0.41156,0.47388,0.339,1.88117,2.29048,2.15617,0.002476,0.002476,0.002476
116,4938.49,0.92669,0.72257,1.17744,0.69077,0.40888,0.47447,0.3401,1.87823,2.2945,2.15439,0.00241,0.00241,0.00241
117,4980.73,0.93185,0.72622,1.18244,0.68538,0.41059,0.47385,0.33965,1.87577,2.2993,2.1536,0.002344,0.002344,0.002344
118,5022.92,0.92538,0.72572,1.17681,0.6925,0.40966,0.473,0.33883,1.87926,2.29648,2.15733,0.002278,0.002278,0.002278
119,5065.12,0.92805,0.72174,1.18006,0.69352,0.40861,0.47422,0.34069,1.87879,2.30155,2.15614,0.002212,0.002212,0.002212
120,5107.39,0.91708,0.71317,1.17109,0.70942,0.40445,0.47426,0.34074,1.87567,2.30849,2.15559,0.002146,0.002146,0.002146
121,5149.86,0.90728,0.70361,1.16971,0.70201,0.40487,0.47334,0.34043,1.87679,2.31697,2.15623,0.00208,0.00208,0.00208
122,5191.96,0.91283,0.7149,1.17004,0.6972,0.40389,0.47636,0.34301,1.87993,2.31684,2.1647,0.002014,0.002014,0.002014
123,5234.57,0.90585,0.69669,1.15963,0.6986,0.40447,0.4775,0.34448,1.88053,2.31665,2.16589,0.001948,0.001948,0.001948
124,5276.8,0.89988,0.69582,1.16053,0.70657,0.40101,0.47765,0.34473,1.88364,2.32248,2.16789,0.001882,0.001882,0.001882
125,5319.09,0.90349,0.70389,1.1647,0.71385,0.39899,0.47766,0.34476,1.88346,2.32793,2.16552,0.001816,0.001816,0.001816
126,5361.55,0.91227,0.70753,1.17156,0.7118,0.39891,0.47546,0.34384,1.88134,2.33002,2.16222,0.00175,0.00175,0.00175
127,5403.73,0.89782,0.68708,1.16024,0.71051,0.3987,0.47632,0.34445,1.88219,2.33208,2.16187,0.001684,0.001684,0.001684
128,5446.01,0.89709,0.69643,1.16271,0.68576,0.40854,0.47625,0.3447,1.88036,2.33202,2.1606,0.001618,0.001618,0.001618
129,5488.57,0.90319,0.68914,1.16109,0.70752,0.40132,0.4766,0.34467,1.88248,2.33004,2.16192,0.001552,0.001552,0.001552
130,5530.97,0.89083,0.6867,1.15543,0.6993,0.40591,0.47538,0.34315,1.88019,2.32926,2.16124,0.001486,0.001486,0.001486
131,5573.56,0.89119,0.68689,1.16033,0.70164,0.40461,0.47624,0.34386,1.88045,2.33506,2.16028,0.00142,0.00142,0.00142
132,5615.85,0.88591,0.68684,1.1554,0.70054,0.40419,0.47726,0.34476,1.87892,2.33707,2.1582,0.001354,0.001354,0.001354
133,5658.33,0.87809,0.67032,1.14314,0.70677,0.40284,0.47712,0.34439,1.87927,2.33784,2.1601,0.001288,0.001288,0.001288
134,5700.55,0.87279,0.6665,1.147,0.70365,0.40425,0.47792,0.34502,1.8798,2.3409,2.16137,0.001222,0.001222,0.001222
135,5742.59,0.87814,0.66858,1.14546,0.69869,0.40689,0.47849,0.34556,1.88095,2.34069,2.16356,0.001156,0.001156,0.001156
136,5784.75,0.86339,0.65953,1.13994,0.69818,0.40771,0.4781,0.34547,1.8832,2.34224,2.16596,0.00109,0.00109,0.00109
137,5827.1,0.86666,0.66015,1.14772,0.70433,0.40702,0.47872,0.34569,1.8827,2.34511,2.16489,0.001024,0.001024,0.001024
138,5869.41,0.86937,0.66361,1.14583,0.69803,0.40849,0.47961,0.34633,1.88405,2.34661,2.16821,0.000958,0.000958,0.000958
139,5911.66,0.87277,0.66611,1.1424,0.69813,0.40895,0.48012,0.3467,1.88459,2.35038,2.17021,0.000892,0.000892,0.000892
140,5953.91,0.86815,0.66757,1.14745,0.70029,0.40692,0.4797,0.3468,1.88341,2.35255,2.16999,0.000826,0.000826,0.000826
141,6002.64,0.78922,0.56114,1.10383,0.69726,0.40722,0.47831,0.34605,1.88466,2.34452,2.17437,0.00076,0.00076,0.00076
142,6044.58,0.77394,0.53948,1.0904,0.69495,0.40827,0.4777,0.34596,1.88519,2.34057,2.17622,0.000694,0.000694,0.000694
143,6086.51,0.75608,0.52344,1.07876,0.69338,0.40796,0.47715,0.34592,1.88661,2.33646,2.18064,0.000628,0.000628,0.000628
144,6128.31,0.74999,0.51855,1.07422,0.69614,0.40682,0.47704,0.34542,1.88712,2.33333,2.1836,0.000562,0.000562,0.000562
145,6170.28,0.74511,0.51605,1.07834,0.69644,0.40647,0.47669,0.34524,1.88626,2.32963,2.18621,0.000496,0.000496,0.000496
146,6212.55,0.73842,0.51559,1.07112,0.69892,0.40522,0.47652,0.34526,1.88614,2.32834,2.18815,0.00043,0.00043,0.00043
147,6254.36,0.73453,0.50982,1.07312,0.69958,0.40471,0.47571,0.34506,1.88606,2.32875,2.18929,0.000364,0.000364,0.000364
148,6296.64,0.73528,0.50421,1.0689,0.70037,0.40431,0.47633,0.3453,1.88699,2.33011,2.1911,0.000298,0.000298,0.000298
149,6338.64,0.72505,0.50294,1.0684,0.69785,0.406,0.47617,0.34533,1.88767,2.33246,2.19378,0.000232,0.000232,0.000232
150,6380.43,0.72296,0.49949,1.06254,0.6961,0.40746,0.4763,0.34618,1.88833,2.3341,2.19633,0.000166,0.000166,0.000166
