epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,3691.28,1.09131,0.94589,1.28261,0.63447,0.44456,0.46547,0.32783,1.77958,2.13526,2.01467,0.005248,0.005248,0.005248
74,3741.96,1.08778,0.94487,1.28453,0.65203,0.43731,0.46525,0.3281,1.78508,2.15175,2.0239,0.005182,0.005182,0.005182
75,3792.56,1.08671,0.93805,1.27807,0.65264,0.43703,0.46458,0.32978,1.78771,2.15009,2.04391,0.005116,0.005116,0.005116
76,3842.91,1.07465,0.92351,1.27668,0.65582,0.43373,0.46459,0.33008,1.79091,2.15034,2.03928,0.00505,0.00505,0.00505
77,3893.15,1.08447,0.9294,1.27775,0.65483,0.43818,0.46507,0.32792,1.7819,2.12723,2.01826,0.004984,0.004984,0.004984
78,3943.47,1.07963,0.91675,1.27123,0.63148,0.44107,0.464,0.32791,1.78863,2.13538,2.02495,0.004918,0.004918,0.004918
79,3993.64,1.07349,0.9266,1.27257,0.6528,0.43415,0.46638,0.33029,1.78364,2.13697,2.02748,0.004852,0.004852,0.004852
80,4043.8,1.07845,0.93164,1.27551,0.6378,0.44494,0.46941,0.33269,1.78133,2.14166,2.02379,0.004786,0.004786,0.004786
81,4094.08,1.06847,0.91413,1.2696,0.638,0.44629,0.4715,0.33299,1.77644,2.11637,2.01969,0.00472,0.00472,0.00472
82,4144.49,1.07185,0.91201,1.27137,0.6446,0.44571,0.47394,0.33629,1.76934,2.12523,2.00383,0.004654,0.004654,0.004654
83,4194.69,1.05434,0.90292,1.25937,0.65666,0.44194,0.47363,0.3354,1.75521,2.11313,1.98528,0.004588,0.004588,0.004588
84,4244.89,1.07123,0.90268,1.2634,0.65252,0.44086,0.47188,0.33385,1.76035,2.12372,1.98358,0.004522,0.004522,0.004522
85,4294.97,1.05197,0.89333,1.25748,0.64556,0.44007,0.46981,0.33274,1.77095,2.10843,1.99213,0.004456,0.004456,0.004456
86,4345.15,1.06078,0.90652,1.262,0.65595,0.43364,0.4683,0.33295,1.76912,2.10782,1.99607,0.00439,0.00439,0.00439
87,4395.35,1.04638,0.88639,1.25657,0.64254,0.44301,0.46927,0.33322,1.7791,2.10549,2.01027,0.004324,0.004324,0.004324
88,4445.66,1.04592,0.88681,1.25427,0.64373,0.44817,0.47162,0.33417,1.78466,2.09716,2.03049,0.004258,0.004258,0.004258
89,4495.91,1.04954,0.87755,1.25048,0.6493,0.44848,0.46935,0.33336,1.78755,2.11125,2.03083,0.004192,0.004192,0.004192
90,4546.06,1.03873,0.87667,1.24753,0.65331,0.44859,0.46856,0.33291,1.78493,2.12795,2.02446,0.004126,0.004126,0.004126
91,4596.31,1.04101,0.87506,1.25219,0.66108,0.44345,0.47002,0.33344,1.78232,2.14051,2.02462,0.00406,0.00406,0.00406
92,4646.56,1.02651,0.85911,1.24238,0.6595,0.44434,0.46834,0.33283,1.78736,2.14499,2.03134,0.003994,0.003994,0.003994
93,4696.86,1.03359,0.87133,1.24617,0.65922,0.44529,0.46956,0.33402,1.79161,2.14701,2.0436,0.003928,0.003928,0.003928
94,4746.83,1.02992,0.87049,1.24387,0.66247,0.44063,0.46872,0.33288,1.78635,2.13322,2.04032,0.003862,0.003862,0.003862
95,4797.01,1.02555,0.87222,1.23775,0.66008,0.44383,0.46841,0.3332,1.78078,2.13812,2.03578,0.003796,0.003796,0.003796
96,4847.36,1.01825,0.85409,1.23667,0.66496,0.44251,0.46861,0.33331,1.77599,2.13808,2.03878,0.00373,0.00373,0.00373
97,4897.51,1.02873,0.86486,1.23987,0.66644,0.44057,0.46899,0.33482,1.77121,2.14022,2.03508,0.003664,0.003664,0.003664
98,4947.93,1.02031,0.84864,1.23775,0.6622,0.44388,0.46678,0.3338,1.7734,2.13878,2.03451,0.003598,0.003598,0.003598
99,4998.21,1.00815,0.84498,1.22743,0.67175,0.44366,0.46669,0.33411,1.77059,2.13764,2.03479,0.003532,0.003532,0.003532
100,5048.5,1.00655,0.83618,1.22579,0.66815,0.44404,0.467,0.33312,1.76797,2.13606,2.03181,0.003466,0.003466,0.003466
101,5098.49,1.00563,0.83132,1.22799,0.6746,0.4386,0.46741,0.33372,1.76861,2.1363,2.03446,0.0034,0.0034,0.0034
102,5148.86,1.00581,0.83422,1.22419,0.67378,0.43987,0.46905,0.33571,1.76936,2.14279,2.03447,0.003334,0.003334,0.003334
103,5199.48,1.00194,0.82955,1.22269,0.67097,0.44214,0.46904,0.33624,1.76796,2.15466,2.03452,0.003268,0.003268,0.003268
104,5249.7,1.00927,0.83834,1.22928,0.67101,0.44242,0.46869,0.33631,1.76547,2.15937,2.02964,0.003202,0.003202,0.003202
105,5299.96,1.00399,0.84045,1.22865,0.66929,0.44434,0.47084,0.33734,1.76543,2.16266,2.02943,0.003136,0.003136,0.003136
106,5350.14,0.99404,0.81607,1.21548,0.67526,0.4432,0.47085,0.33696,1.76646,2.16968,2.03327,0.00307,0.00307,0.00307
107,5400.47,0.99314,0.81829,1.21916,0.67343,0.44411,0.47054,0.33741,1.76526,2.16989,2.03534,0.003004,0.003004,0.003004
108,5450.51,0.98244,0.81645,1.21253,0.67072,0.44448,0.47066,0.33751,1.76607,2.17095,2.03791,0.002938,0.002938,0.002938
109,5500.47,0.98192,0.81038,1.21581,0.66984,0.44458,0.47043,0.33809,1.76381,2.1717,2.03883,0.002872,0.002872,0.002872
110,5550.73,0.97265,0.80174,1.21122,0.66674,0.44673,0.47197,0.33889,1.76107,2.16787,2.03474,0.002806,0.002806,0.002806
111,5601.02,0.98006,0.81038,1.20643,0.6656,0.44674,0.47085,0.33814,1.7604,2.16877,2.03326,0.00274,0.00274,0.00274
112,5651.28,0.98421,0.79981,1.21016,0.66436,0.44669,0.4712,0.33798,1.7596,2.16613,2.03371,0.002674,0.002674,0.002674
113,5701.48,0.98128,0.79943,1.20877,0.66492,0.44843,0.47144,0.3379,1.75979,2.16656,2.03386,0.002608,0.002608,0.002608
114,5751.58,0.97557,0.79797,1.20775,0.66335,0.44768,0.4707,0.33786,1.7592,2.16836,2.03285,0.002542,0.002542,0.002542
115,5801.63,0.96103,0.79213,1.20053,0.66675,0.44536,0.47069,0.33829,1.76012,2.16708,2.03387,0.002476,0.002476,0.002476
116,5851.86,0.96515,0.78626,1.19851,0.66732,0.44512,0.47089,0.33828,1.76043,2.16993,2.03507,0.00241,0.00241,0.00241
117,5902.31,0.96174,0.78444,1.19166,0.6668,0.44538,0.47156,0.33853,1.76204,2.1683,2.03703,0.002344,0.002344,0.002344
118,5952.6,0.9552,0.78414,1.19643,0.66708,0.44427,0.47169,0.33891,1.76148,2.17182,2.03727,0.002278,0.002278,0.002278
119,6002.61,0.9576,0.77557,1.19811,0.66491,0.44542,0.47085,0.33858,1.76113,2.17371,2.03786,0.002212,0.002212,0.002212
120,6052.88,0.95479,0.77618,1.19214,0.66314,0.44792,0.4711,0.33855,1.761,2.17622,2.03658,0.002146,0.002146,0.002146
121,6103.19,0.94464,0.76762,1.18559,0.66041,0.44793,0.47089,0.33861,1.76145,2.17686,2.03763,0.00208,0.00208,0.00208
122,6153.29,0.9555,0.77202,1.19073,0.66071,0.44735,0.47098,0.33846,1.76212,2.17996,2.03822,0.002014,0.002014,0.002014
123,6203.4,0.94349,0.77023,1.18275,0.66067,0.44856,0.47094,0.33829,1.76168,2.18073,2.03774,0.001948,0.001948,0.001948
124,6253.69,0.9426,0.76044,1.18123,0.66121,0.44946,0.4705,0.33795,1.76151,2.18251,2.03811,0.001882,0.001882,0.001882
125,6304.14,0.93698,0.75504,1.17797,0.66125,0.44885,0.46981,0.33797,1.76156,2.1855,2.03876,0.001816,0.001816,0.001816
126,6354.38,0.93685,0.75417,1.18216,0.66523,0.44582,0.46936,0.33793,1.76085,2.18668,2.03825,0.00175,0.00175,0.00175
127,6404.79,0.93114,0.76123,1.17973,0.6648,0.44642,0.46957,0.33795,1.75995,2.18818,2.03634,0.001684,0.001684,0.001684
128,6454.98,0.93371,0.7539,1.17846,0.66493,0.44488,0.46897,0.3381,1.75896,2.19036,2.03577,0.001618,0.001618,0.001618
129,6505.09,0.9169,0.74172,1.17449,0.66642,0.44348,0.46993,0.33852,1.75826,2.19022,2.03492,0.001552,0.001552,0.001552
130,6555.25,0.93248,0.74653,1.17955,0.66548,0.44398,0.46957,0.33861,1.75774,2.19152,2.0351,0.001486,0.001486,0.001486
131,6605.63,0.92795,0.74264,1.17206,0.66476,0.44438,0.4696,0.33858,1.75823,2.19336,2.03547,0.00142,0.00142,0.00142
132,6655.85,0.91373,0.73023,1.16581,0.66117,0.44598,0.46883,0.33799,1.75943,2.19382,2.03625,0.001354,0.001354,0.001354
133,6706.09,0.9087,0.73713,1.16711,0.66134,0.44602,0.46863,0.33789,1.75996,2.19402,2.03727,0.001288,0.001288,0.001288
134,6756.29,0.909,0.72979,1.16571,0.66086,0.44632,0.4684,0.33798,1.76036,2.19487,2.03747,0.001222,0.001222,0.001222
135,6806.51,0.90363,0.72983,1.16108,0.66139,0.44542,0.46796,0.33782,1.76041,2.19507,2.03795,0.001156,0.001156,0.001156
136,6856.89,0.911,0.72975,1.16512,0.66032,0.44775,0.46753,0.33742,1.76098,2.1951,2.03923,0.00109,0.00109,0.00109
137,6906.91,0.90132,0.71847,1.16342,0.66178,0.44811,0.46786,0.33745,1.76112,2.19483,2.04024,0.001024,0.001024,0.001024
138,6956.99,0.90784,0.73182,1.16556,0.6637,0.44904,0.4678,0.33757,1.76152,2.19479,2.0416,0.000958,0.000958,0.000958
139,7007.19,0.89612,0.71539,1.16134,0.66496,0.44701,0.46777,0.33777,1.76155,2.19357,2.0421,0.000892,0.000892,0.000892
140,7057.55,0.89999,0.70951,1.15968,0.66649,0.44697,0.4682,0.33779,1.76163,2.19348,2.04285,0.000826,0.000826,0.000826
141,7114.15,0.82388,0.60711,1.11994,0.66367,0.44831,0.46805,0.33764,1.76141,2.19306,2.04329,0.00076,0.00076,0.00076
142,7163.85,0.80358,0.58885,1.10968,0.66387,0.44754,0.46801,0.33768,1.76165,2.1914,2.04428,0.000694,0.000694,0.000694
143,7213.53,0.79846,0.58232,1.10421,0.66293,0.44826,0.46797,0.3379,1.76197,2.19176,2.04494,0.000628,0.000628,0.000628
144,7262.97,0.78536,0.57135,1.09831,0.66388,0.4473,0.46797,0.33817,1.76214,2.19241,2.0463,0.000562,0.000562,0.000562
145,7312.73,0.79068,0.57758,1.10454,0.6632,0.44683,0.46799,0.338,1.76263,2.19188,2.04745,0.000496,0.000496,0.000496
146,7362.73,0.78717,0.56613,1.09862,0.6626,0.44534,0.468,0.33834,1.76343,2.19129,2.04917,0.00043,0.00043,0.00043
147,7412.45,0.77649,0.55809,1.09303,0.6635,0.44506,0.46815,0.33842,1.76394,2.18934,2.05079,0.000364,0.000364,0.000364
148,7462.24,0.77565,0.55621,1.09179,0.66673,0.443,0.46809,0.33847,1.7638,2.19004,2.05199,0.000298,0.000298,0.000298
149,7511.81,0.76357,0.55141,1.08637,0.66931,0.44184,0.46811,0.33845,1.7639,2.18995,2.05329,0.000232,0.000232,0.000232
150,7561.48,0.77112,0.5529,1.09042,0.66986,0.44176,0.46819,0.33844,1.76412,2.18843,2.05537,0.000166,0.000166,0.000166
