epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,1180.71,1.03403,0.81004,1.21992,0.4695,0.11806,0.12323,0.06822,2.43163,4.64066,2.51234,0.0005974,0.0005974,0.0005974
63,1199.88,1.0464,0.81681,1.22471,0.47926,0.11446,0.12143,0.06663,2.42423,4.70273,2.53745,0.0005908,0.0005908,0.0005908
64,1218.89,1.03915,0.82623,1.22281,0.2438,0.11303,0.11721,0.06804,2.37971,4.51111,2.47062,0.0005842,0.0005842,0.0005842
65,1237.78,1.02321,0.78841,1.2092,0.45414,0.11409,0.12515,0.07371,2.38492,4.57457,2.50833,0.0005776,0.0005776,0.0005776
66,1256.51,1.02779,0.80664,1.22015,0.46466,0.11429,0.11416,0.06474,2.37994,4.61268,2.47918,0.000571,0.000571,0.000571
67,1275.18,1.00948,0.7817,1.20144,0.46934,0.10837,0.12186,0.07005,2.35806,4.72203,2.52875,0.0005644,0.0005644,0.0005644
68,1293.83,1.00562,0.77662,1.20876,0.48489,0.11681,0.11991,0.06661,2.47115,4.53689,2.55204,0.0005578,0.0005578,0.0005578
69,1312.7,1.04911,0.8004,1.21831,0.49296,0.12113,0.12403,0.07005,2.47867,4.58276,2.54913,0.0005512,0.0005512,0.0005512
70,1331.65,1.03008,0.79017,1.2139,0.46856,0.11226,0.13105,0.07184,2.3963,4.73075,2.49224,0.0005446,0.0005446,0.0005446
71,1350.27,1.00215,0.77229,1.20057,0.47862,0.11385,0.12276,0.06725,2.4892,4.69687,2.53424,0.000538,0.000538,0.000538
72,1369.06,1.01562,0.78182,1.20964,0.47208,0.11885,0.12066,0.06547,2.45447,4.76704,2.54889,0.0005314,0.0005314,0.0005314
73,1387.9,0.97588,0.7532,1.18087,0.31184,0.11949,0.12404,0.07175,2.4295,4.39599,2.46343,0.0005248,0.0005248,0.0005248
74,1406.73,0.99685,0.74898,1.19282,0.46696,0.11736,0.1272,0.07193,2.42617,4.71371,2.51572,0.0005182,0.0005182,0.0005182
75,1425.56,0.99418,0.76005,1.20224,0.48864,0.11459,0.13617,0.07944,2.3888,4.56169,2.51937,0.0005116,0.0005116,0.0005116
76,1444.37,0.96684,0.73224,1.18075,0.48303,0.1218,0.12402,0.06977,2.46388,4.62748,2.54777,0.000505,0.000505,0.000505
77,1462.96,0.97208,0.74189,1.1767,0.47188,0.11001,0.11509,0.06667,2.393,4.66946,2.50366,0.0004984,0.0004984,0.0004984
78,1481.66,0.98175,0.75137,1.18424,0.46341,0.11714,0.13274,0.07727,2.55761,4.7134,2.62598,0.0004918,0.0004918,0.0004918
79,1500.28,0.96153,0.73978,1.18508,0.47325,0.1183,0.13637,0.07811,2.49477,4.59945,2.59246,0.0004852,0.0004852,0.0004852
80,1518.89,0.9711,0.74148,1.17985,0.47989,0.11988,0.12553,0.07055,2.45123,4.70896,2.54465,0.0004786,0.0004786,0.0004786
81,1537.58,0.95021,0.71805,1.16537,0.49224,0.1151,0.11229,0.06101,2.49906,4.73515,2.59298,0.000472,0.000472,0.000472
82,1556.48,0.94185,0.71642,1.17297,0.45879,0.12151,0.12551,0.07025,2.4395,4.90924,2.53996,0.0004654,0.0004654,0.0004654
83,1575.37,0.93281,0.70504,1.16475,0.47536,0.11538,0.12197,0.07061,2.45002,4.6205,2.56487,0.0004588,0.0004588,0.0004588
84,1594.34,0.95099,0.70621,1.15828,0.45175,0.11637,0.12641,0.07235,2.43458,4.80023,2.60617,0.0004522,0.0004522,0.0004522
85,1613.08,0.93977,0.71196,1.16782,0.50984,0.11518,0.1355,0.07318,2.4535,4.67659,2.53823,0.0004456,0.0004456,0.0004456
86,1631.83,0.93497,0.71515,1.16176,0.47452,0.11618,0.14069,0.07951,2.52493,4.71003,2.62082,0.000439,0.000439,0.000439
87,1650.48,0.93003,0.71229,1.15945,0.44632,0.11885,0.12674,0.07249,2.41029,4.62092,2.54957,0.0004324,0.0004324,0.0004324
88,1669.28,0.95434,0.71237,1.16732,0.46441,0.11952,0.11826,0.06641,2.43645,4.80476,2.5641,0.0004258,0.0004258,0.0004258
89,1688.32,0.93331,0.69734,1.1495,0.51249,0.11914,0.1252,0.07061,2.49993,4.70389,2.62831,0.0004192,0.0004192,0.0004192
90,1707.14,0.89475,0.68239,1.14652,0.4874,0.12094,0.12887,0.07409,2.4678,4.6657,2.58273,0.0004126,0.0004126,0.0004126
91,1725.99,0.93761,0.68914,1.14929,0.49781,0.12301,0.13991,0.08043,2.44408,4.70506,2.54789,0.000406,0.000406,0.000406
92,1744.68,0.9005,0.66929,1.14386,0.48209,0.11953,0.1314,0.0749,2.47469,4.74926,2.57417,0.0003994,0.0003994,0.0003994
93,1763.49,0.90689,0.67571,1.13959,0.48615,0.11814,0.12097,0.06938,2.46324,4.75319,2.57361,0.0003928,0.0003928,0.0003928
94,1782.28,0.88683,0.67572,1.13958,0.47194,0.12196,0.13401,0.07733,2.42381,4.68311,2.5571,0.0003862,0.0003862,0.0003862
95,1801.14,0.90909,0.67458,1.13946,0.45297,0.12259,0.1272,0.07364,2.3947,4.64778,2.51396,0.0003796,0.0003796,0.0003796
96,1819.79,0.88467,0.67154,1.14192,0.48934,0.12001,0.12836,0.07009,2.46307,4.71944,2.59003,0.000373,0.000373,0.000373
97,1838.47,0.88788,0.66012,1.13259,0.50503,0.11991,0.12971,0.07475,2.48832,4.65652,2.58844,0.0003664,0.0003664,0.0003664
98,1856.97,0.89378,0.66883,1.13245,0.32787,0.1216,0.13685,0.07729,2.51986,4.521,2.62502,0.0003598,0.0003598,0.0003598
99,1875.63,0.90448,0.66595,1.14047,0.45101,0.11916,0.1366,0.07816,2.45615,4.59957,2.54372,0.0003532,0.0003532,0.0003532
100,1894.2,0.8949,0.6678,1.12837,0.50783,0.11668,0.13151,0.07489,2.41738,4.67765,2.55393,0.0003466,0.0003466,0.0003466
101,1912.92,0.87121,0.64802,1.11742,0.482,0.11957,0.12009,0.06843,2.47511,4.83243,2.64995,0.00034,0.00034,0.00034
102,1931.78,0.8733,0.64987,1.12787,0.45767,0.12295,0.13052,0.07584,2.45769,4.63405,2.57425,0.0003334,0.0003334,0.0003334
103,1950.38,0.85737,0.63935,1.10773,0.48913,0.12282,0.12953,0.07397,2.44423,4.62864,2.57035,0.0003268,0.0003268,0.0003268
104,1969.1,0.87898,0.63492,1.11819,0.49004,0.11775,0.13118,0.07479,2.50716,4.6339,2.6549,0.0003202,0.0003202,0.0003202
105,1987.86,0.84795,0.6355,1.12402,0.4962,0.11735,0.12759,0.07162,2.52443,4.71229,2.65727,0.0003136,0.0003136,0.0003136
106,2006.42,0.86295,0.62929,1.11684,0.48648,0.12087,0.13497,0.07795,2.49114,4.63742,2.59124,0.000307,0.000307,0.000307
107,2025.14,0.84411,0.64107,1.11977,0.51487,0.11747,0.13593,0.07605,2.53501,4.71732,2.62218,0.0003004,0.0003004,0.0003004
108,2043.94,0.83663,0.62587,1.10441,0.48744,0.1193,0.13486,0.07788,2.51054,4.66616,2.62623,0.0002938,0.0002938,0.0002938
109,2062.62,0.84634,0.63483,1.11256,0.41849,0.11953,0.12309,0.07143,2.4634,4.77493,2.57637,0.0002872,0.0002872,0.0002872
110,2081.34,0.83296,0.62422,1.10573,0.49656,0.12194,0.12321,0.07128,2.47743,4.75057,2.58945,0.0002806,0.0002806,0.0002806
111,2100.14,0.83627,0.62086,1.09667,0.44148,0.11896,0.12356,0.07018,2.46074,4.785,2.59845,0.000274,0.000274,0.000274
112,2118.83,0.83349,0.63201,1.10385,0.51325,0.12453,0.13408,0.07657,2.47641,4.70346,2.61002,0.0002674,0.0002674,0.0002674
113,2137.55,0.8301,0.61932,1.10367,0.50693,0.11848,0.1306,0.07475,2.5331,4.73267,2.65778,0.0002608,0.0002608,0.0002608
114,2156.15,0.84303,0.6272,1.10001,0.44359,0.12196,0.12306,0.07009,2.48744,4.84186,2.62454,0.0002542,0.0002542,0.0002542
115,2174.75,0.81483,0.60998,1.09507,0.49657,0.12488,0.13125,0.07546,2.51489,4.72767,2.63776,0.0002476,0.0002476,0.0002476
116,2193.32,0.81481,0.60705,1.09893,0.49254,0.11836,0.13536,0.0763,2.54743,4.71563,2.67982,0.000241,0.000241,0.000241
117,2211.8,0.80671,0.59428,1.09175,0.50955,0.11967,0.1328,0.07601,2.49979,4.76174,2.63191,0.0002344,0.0002344,0.0002344
118,2230.35,0.78392,0.59475,1.08441,0.50487,0.1202,0.1398,0.07995,2.53077,4.68192,2.67075,0.0002278,0.0002278,0.0002278
119,2248.88,0.81624,0.60361,1.09037,0.52579,0.11707,0.13941,0.07939,2.48652,4.72935,2.62936,0.0002212,0.0002212,0.0002212
120,2267.6,0.78216,0.58984,1.08735,0.498,0.12588,0.13449,0.07774,2.48956,4.70407,2.63247,0.0002146,0.0002146,0.0002146
121,2286.53,0.81318,0.61293,1.09332,0.34349,0.12359,0.12959,0.07278,2.56521,4.64622,2.68147,0.000208,0.000208,0.000208
122,2305.27,0.79155,0.58278,1.08194,0.50339,0.11876,0.13538,0.07783,2.52182,4.78805,2.65866,0.0002014,0.0002014,0.0002014
123,2324.16,0.79251,0.58701,1.07339,0.51443,0.11973,0.13521,0.07695,2.5248,4.68011,2.62187,0.0001948,0.0001948,0.0001948
124,2342.89,0.78304,0.58509,1.08562,0.51149,0.12166,0.1448,0.08437,2.47943,4.62317,2.59525,0.0001882,0.0001882,0.0001882
125,2361.46,0.78825,0.58249,1.07988,0.52578,0.12111,0.15581,0.08912,2.50945,4.69989,2.61974,0.0001816,0.0001816,0.0001816
126,2379.97,0.77458,0.58339,1.07886,0.50809,0.12189,0.13878,0.07788,2.52148,4.72157,2.66549,0.000175,0.000175,0.000175
127,2398.74,0.77367,0.58084,1.0783,0.47136,0.12058,0.1394,0.07971,2.54005,4.64927,2.69473,0.0001684,0.0001684,0.0001684
128,2417.56,0.79438,0.58394,1.0718,0.52073,0.11843,0.14182,0.07983,2.57287,4.65618,2.6948,0.0001618,0.0001618,0.0001618
129,2436.34,0.77663,0.57647,1.07253,0.48874,0.12202,0.14788,0.08501,2.54287,4.65202,2.69504,0.0001552,0.0001552,0.0001552
130,2455.05,0.74521,0.55795,1.05999,0.49485,0.12502,0.13833,0.08059,2.50311,4.70895,2.65481,0.0001486,0.0001486,0.0001486
131,2473.73,0.77716,0.57766,1.07253,0.50131,0.11988,0.13543,0.0777,2.53755,4.68051,2.69117,0.000142,0.000142,0.000142
132,2492.42,0.75677,0.56821,1.07366,0.50471,0.11908,0.14078,0.08126,2.51433,4.66068,2.67426,0.0001354,0.0001354,0.0001354
133,2511.21,0.75211,0.56727,1.06251,0.50634,0.11798,0.14002,0.08006,2.52747,4.7104,2.68615,0.0001288,0.0001288,0.0001288
134,2529.82,0.76617,0.56955,1.06937,0.5162,0.11868,0.1364,0.07913,2.51814,4.74189,2.6641,0.0001222,0.0001222,0.0001222
135,2548.48,0.77772,0.57087,1.07167,0.51027,0.12219,0.13689,0.07748,2.55816,4.72359,2.7199,0.0001156,0.0001156,0.0001156
136,2567.11,0.75997,0.56175,1.07099,0.30905,0.1262,0.1346,0.07764,2.53249,4.74177,2.70144,0.000109,0.000109,0.000109
137,2585.68,0.75343,0.56422,1.06845,0.32487,0.12306,0.13757,0.07878,2.55783,4.69226,2.71038,0.0001024,0.0001024,0.0001024
138,2604.16,0.73325,0.55611,1.0547,0.50327,0.12264,0.14021,0.08006,2.54766,4.71764,2.71445,9.58e-05,9.58e-05,9.58e-05
139,2622.76,0.7359,0.55289,1.05539,0.51115,0.12305,0.13827,0.08017,2.5374,4.72965,2.69866,8.92e-05,8.92e-05,8.92e-05
140,2641.58,0.73325,0.5485,1.06169,0.51425,0.12139,0.14032,0.0805,2.54539,4.71595,2.71876,8.26e-05,8.26e-05,8.26e-05
141,2669.88,0.65704,0.47043,1.00074,0.32305,0.11806,0.13494,0.07759,2.58183,4.59721,2.7659,7.6e-05,7.6e-05,7.6e-05
142,2688.54,0.62364,0.43144,0.9844,0.33369,0.12197,0.13511,0.07726,2.56667,4.65883,2.7234,6.94e-05,6.94e-05,6.94e-05
143,2707.05,0.62397,0.42987,0.98172,0.34974,0.11753,0.1353,0.07796,2.56543,4.65645,2.7127,6.28e-05,6.28e-05,6.28e-05
144,2725.47,0.619,0.4271,0.98445,0.50935,0.11888,0.1354,0.07898,2.5497,4.64505,2.70365,5.62e-05,5.62e-05,5.62e-05
145,2743.9,0.60168,0.41478,0.97475,0.37307,0.12312,0.13584,0.07924,2.54165,4.61583,2.68537,4.96e-05,4.96e-05,4.96e-05
146,2762.62,0.61122,0.41937,0.97705,0.3381,0.12032,0.13541,0.079,2.55108,4.62324,2.69482,4.3e-05,4.3e-05,4.3e-05
147,2781.26,0.59573,0.41292,0.97175,0.34049,0.11924,0.1368,0.08,2.54462,4.61986,2.69741,3.64e-05,3.64e-05,3.64e-05
148,2799.88,0.60023,0.41463,0.96691,0.345,0.12172,0.1376,0.07992,2.5481,4.62775,2.69088,2.98e-05,2.98e-05,2.98e-05
149,2818.29,0.58133,0.40671,0.96068,0.38745,0.12174,0.13747,0.08013,2.55296,4.6429,2.69924,2.32e-05,2.32e-05,2.32e-05
150,2836.81,0.58565,0.40563,0.95712,0.38592,0.12136,0.13775,0.08023,2.55386,4.64787,2.70207,1.66e-05,1.66e-05,1.66e-05
