epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,1832,1.04238,0.88794,1.24843,0.60663,0.35657,0.40575,0.25722,2.07516,2.71288,2.34089,0.000571,0.000571,0.000571
67,1859.32,1.02386,0.87324,1.24286,0.618,0.34253,0.39769,0.25523,2.08884,2.76558,2.35537,0.0005644,0.0005644,0.0005644
68,1886.54,1.04159,0.89355,1.25177,0.62152,0.35061,0.40534,0.25859,2.07138,2.74976,2.32255,0.0005578,0.0005578,0.0005578
69,1913.99,1.01591,0.85112,1.23118,0.62784,0.34846,0.39381,0.24925,2.05151,2.71337,2.38488,0.0005512,0.0005512,0.0005512
70,1942.27,1.02357,0.8712,1.23389,0.60851,0.33767,0.38919,0.24542,2.05126,2.79241,2.32106,0.0005446,0.0005446,0.0005446
71,1969.94,1.01542,0.85836,1.23784,0.59037,0.33834,0.38339,0.24551,2.07996,2.72941,2.37739,0.000538,0.000538,0.000538
72,1997.66,1.02405,0.85773,1.2315,0.58485,0.35397,0.38196,0.24307,2.09889,2.73195,2.38966,0.0005314,0.0005314,0.0005314
73,2025.07,1.00471,0.83735,1.22181,0.60744,0.35089,0.3976,0.25501,2.03866,2.70938,2.33835,0.0005248,0.0005248,0.0005248
74,2052.78,1.00623,0.84446,1.22804,0.6143,0.33607,0.39713,0.25519,2.07007,2.83417,2.35488,0.0005182,0.0005182,0.0005182
75,2080.23,0.99175,0.83753,1.22464,0.58609,0.36186,0.39771,0.25366,2.1159,2.77346,2.40089,0.0005116,0.0005116,0.0005116
76,2107.68,0.98148,0.82531,1.21406,0.58788,0.34922,0.39308,0.24888,2.07353,2.76963,2.36261,0.000505,0.000505,0.000505
77,2135.18,0.99744,0.84341,1.22485,0.60249,0.34189,0.3863,0.24161,2.07473,2.72375,2.38927,0.0004984,0.0004984,0.0004984
78,2162.65,0.99035,0.83005,1.21494,0.56886,0.34826,0.38817,0.25251,2.00114,2.73769,2.33945,0.0004918,0.0004918,0.0004918
79,2190.01,0.97466,0.8188,1.21034,0.5446,0.35998,0.38576,0.24737,2.06682,2.70819,2.3652,0.0004852,0.0004852,0.0004852
80,2217.33,0.96682,0.81907,1.21205,0.60961,0.3429,0.39366,0.25058,2.06459,2.80817,2.37757,0.0004786,0.0004786,0.0004786
81,2244.74,0.96852,0.80846,1.20375,0.61234,0.34021,0.39446,0.25384,2.09652,2.79845,2.42436,0.000472,0.000472,0.000472
82,2272.01,0.9652,0.80998,1.20105,0.58646,0.35387,0.39726,0.25297,2.05047,2.7309,2.36914,0.0004654,0.0004654,0.0004654
83,2299.81,0.96959,0.81173,1.19885,0.62888,0.34933,0.40554,0.25577,2.05801,2.76501,2.37572,0.0004588,0.0004588,0.0004588
84,2327.53,0.957,0.80357,1.19874,0.60518,0.34615,0.39455,0.25222,2.05795,2.73252,2.3663,0.0004522,0.0004522,0.0004522
85,2354.93,0.95704,0.80241,1.1999,0.6367,0.33991,0.40083,0.2559,2.0877,2.73767,2.42194,0.0004456,0.0004456,0.0004456
86,2382.18,0.96852,0.80392,1.20732,0.59784,0.35185,0.39296,0.24955,2.06679,2.77937,2.41209,0.000439,0.000439,0.000439
87,2409.86,0.9364,0.77821,1.18488,0.61415,0.33503,0.39949,0.25232,2.05749,2.80019,2.38435,0.0004324,0.0004324,0.0004324
88,2437.44,0.94918,0.79621,1.19255,0.59144,0.34872,0.39271,0.24822,2.05191,2.82026,2.36926,0.0004258,0.0004258,0.0004258
89,2464.92,0.92676,0.77435,1.17894,0.61437,0.33347,0.38571,0.24702,2.0802,2.84495,2.40166,0.0004192,0.0004192,0.0004192
90,2492.48,0.93514,0.76941,1.18824,0.6142,0.34228,0.39443,0.24862,2.13178,2.8153,2.45191,0.0004126,0.0004126,0.0004126
91,2520.01,0.94476,0.76876,1.1891,0.59919,0.34471,0.40455,0.25455,2.08798,2.8099,2.40035,0.000406,0.000406,0.000406
92,2547.43,0.92952,0.7664,1.18063,0.60172,0.34786,0.39954,0.25178,2.06114,2.76355,2.37862,0.0003994,0.0003994,0.0003994
93,2574.8,0.92008,0.7555,1.17025,0.58632,0.3563,0.40232,0.25518,2.08932,2.69078,2.44491,0.0003928,0.0003928,0.0003928
94,2602.04,0.90095,0.75451,1.16897,0.55941,0.35583,0.39097,0.24798,2.12234,2.6951,2.49785,0.0003862,0.0003862,0.0003862
95,2629.37,0.92102,0.75407,1.176,0.58231,0.34963,0.39638,0.25016,2.07472,2.71031,2.4169,0.0003796,0.0003796,0.0003796
96,2657.16,0.90941,0.74922,1.17315,0.57462,0.36825,0.40112,0.25352,2.06816,2.7109,2.40984,0.000373,0.000373,0.000373
97,2684.72,0.92093,0.7404,1.17445,0.55451,0.35779,0.38545,0.2407,2.12357,2.69513,2.477,0.0003664,0.0003664,0.0003664
98,2712.17,0.90608,0.74265,1.16989,0.62146,0.34065,0.39827,0.2475,2.10169,2.80582,2.43387,0.0003598,0.0003598,0.0003598
99,2739.59,0.90575,0.74274,1.16826,0.60223,0.34537,0.39838,0.25053,2.12281,2.77572,2.49744,0.0003532,0.0003532,0.0003532
100,2767.09,0.9055,0.74226,1.16335,0.5715,0.34874,0.3908,0.24587,2.1008,2.80637,2.4869,0.0003466,0.0003466,0.0003466
101,2794.6,0.88716,0.72228,1.15904,0.59023,0.34623,0.39132,0.24798,2.11292,2.73501,2.49966,0.00034,0.00034,0.00034
102,2822.07,0.87723,0.71763,1.14878,0.5957,0.34137,0.39126,0.24666,2.11717,2.77059,2.50107,0.0003334,0.0003334,0.0003334
103,2849.54,0.88722,0.72076,1.15598,0.61397,0.32584,0.38411,0.24314,2.09613,2.80986,2.47617,0.0003268,0.0003268,0.0003268
104,2877.08,0.8913,0.71841,1.15299,0.59649,0.33945,0.39207,0.24489,2.08673,2.76828,2.45039,0.0003202,0.0003202,0.0003202
105,2904.52,0.90535,0.72274,1.1563,0.61669,0.33715,0.39654,0.25073,2.107,2.74697,2.46322,0.0003136,0.0003136,0.0003136
106,2931.87,0.88025,0.71255,1.14656,0.60987,0.33731,0.39487,0.25197,2.10581,2.78328,2.48368,0.000307,0.000307,0.000307
107,2959.27,0.87859,0.71869,1.14526,0.58683,0.34655,0.385,0.24355,2.12571,2.79301,2.49699,0.0003004,0.0003004,0.0003004
108,2986.49,0.86184,0.69945,1.14349,0.59522,0.34472,0.39565,0.25084,2.11976,2.77136,2.51676,0.0002938,0.0002938,0.0002938
109,3016.28,0.8571,0.70296,1.13523,0.57467,0.34456,0.39468,0.25148,2.11674,2.79288,2.51512,0.0002872,0.0002872,0.0002872
110,3044.01,0.86235,0.69693,1.13525,0.62263,0.33923,0.40233,0.25565,2.12092,2.74664,2.50903,0.0002806,0.0002806,0.0002806
111,3071.45,0.86955,0.70399,1.14581,0.60106,0.34735,0.40445,0.25578,2.12436,2.72801,2.52389,0.000274,0.000274,0.000274
112,3098.58,0.85014,0.68588,1.13711,0.60622,0.35057,0.40394,0.2555,2.1113,2.7642,2.50238,0.0002674,0.0002674,0.0002674
113,3125.94,0.85461,0.69016,1.1362,0.62219,0.34458,0.40579,0.25786,2.10871,2.79445,2.51065,0.0002608,0.0002608,0.0002608
114,3153.35,0.8521,0.68784,1.13386,0.60711,0.33742,0.39759,0.25384,2.1093,2.77432,2.50667,0.0002542,0.0002542,0.0002542
115,3180.73,0.83628,0.67773,1.13059,0.58827,0.35429,0.39836,0.25114,2.10647,2.73963,2.51532,0.0002476,0.0002476,0.0002476
116,3208.26,0.85458,0.6927,1.13277,0.61831,0.34444,0.39753,0.24986,2.12186,2.77298,2.54266,0.000241,0.000241,0.000241
117,3235.63,0.8544,0.69343,1.13535,0.60373,0.3462,0.39808,0.25079,2.12949,2.82036,2.51753,0.0002344,0.0002344,0.0002344
118,3263.08,0.8566,0.68063,1.12897,0.60543,0.33722,0.40121,0.25315,2.12058,2.82557,2.50683,0.0002278,0.0002278,0.0002278
119,3290.49,0.83671,0.67039,1.12206,0.60706,0.34984,0.40771,0.25696,2.11195,2.77182,2.51291,0.0002212,0.0002212,0.0002212
120,3317.98,0.83995,0.68545,1.13334,0.62557,0.34193,0.4059,0.25801,2.11179,2.78379,2.52606,0.0002146,0.0002146,0.0002146
121,3345.24,0.83248,0.65521,1.11306,0.62821,0.35145,0.40813,0.26051,2.123,2.7395,2.53827,0.000208,0.000208,0.000208
122,3372.9,0.82424,0.65828,1.11681,0.61205,0.34957,0.40824,0.26161,2.13335,2.79231,2.53486,0.0002014,0.0002014,0.0002014
123,3400.56,0.81723,0.66219,1.11962,0.58972,0.35733,0.4079,0.26045,2.11945,2.81743,2.49597,0.0001948,0.0001948,0.0001948
124,3428.02,0.82944,0.65491,1.12491,0.56943,0.35768,0.4054,0.25704,2.11503,2.81413,2.49463,0.0001882,0.0001882,0.0001882
125,3455.35,0.80955,0.6557,1.11432,0.58363,0.34997,0.40379,0.25591,2.1329,2.77939,2.53613,0.0001816,0.0001816,0.0001816
126,3482.92,0.82391,0.65594,1.11013,0.57877,0.35227,0.40376,0.25782,2.1412,2.77875,2.56101,0.000175,0.000175,0.000175
127,3510.37,0.8078,0.64214,1.10853,0.59343,0.34807,0.40297,0.25515,2.1496,2.79697,2.55434,0.0001684,0.0001684,0.0001684
128,3537.82,0.81211,0.6511,1.11404,0.60164,0.34666,0.40376,0.25718,2.15181,2.82537,2.5691,0.0001618,0.0001618,0.0001618
129,3565.37,0.79707,0.64905,1.1077,0.60416,0.34128,0.40001,0.25539,2.15586,2.80366,2.57745,0.0001552,0.0001552,0.0001552
130,3592.88,0.78705,0.6359,1.10415,0.61818,0.33545,0.39675,0.2528,2.15201,2.77864,2.5716,0.0001486,0.0001486,0.0001486
131,3620.3,0.80146,0.63627,1.1051,0.59123,0.3412,0.39191,0.24954,2.1476,2.78296,2.56149,0.000142,0.000142,0.000142
132,3647.69,0.80296,0.64333,1.11229,0.56268,0.34821,0.39381,0.24966,2.14728,2.78965,2.56753,0.0001354,0.0001354,0.0001354
133,3674.95,0.80502,0.64272,1.10585,0.57079,0.3458,0.39348,0.24905,2.14008,2.81087,2.55869,0.0001288,0.0001288,0.0001288
134,3702.21,0.7866,0.62603,1.10215,0.60319,0.33034,0.39125,0.2465,2.13526,2.8095,2.55753,0.0001222,0.0001222,0.0001222
135,3729.96,0.79023,0.63009,1.09936,0.61721,0.33159,0.39449,0.25003,2.14396,2.77785,2.56643,0.0001156,0.0001156,0.0001156
136,3757.45,0.78808,0.63599,1.10154,0.59048,0.34045,0.39587,0.24988,2.14334,2.77635,2.57734,0.000109,0.000109,0.000109
137,3784.86,0.77792,0.62562,1.10065,0.60461,0.33559,0.39513,0.2497,2.1462,2.81486,2.57591,0.0001024,0.0001024,0.0001024
138,3812.19,0.77832,0.61976,1.09401,0.61456,0.32766,0.39358,0.2486,2.14602,2.82043,2.56959,9.58e-05,9.58e-05,9.58e-05
139,3839.62,0.77809,0.62102,1.09397,0.59298,0.33488,0.39275,0.24897,2.14381,2.80832,2.5695,8.92e-05,8.92e-05,8.92e-05
140,3866.97,0.78112,0.62588,1.09557,0.58743,0.34198,0.39567,0.25057,2.14226,2.80399,2.57695,8.26e-05,8.26e-05,8.26e-05
141,3900.53,0.70884,0.52356,1.04871,0.59027,0.33765,0.38965,0.24772,2.15852,2.77306,2.63344,7.6e-05,7.6e-05,7.6e-05
142,3927.79,0.68513,0.49589,1.02975,0.60154,0.33623,0.38915,0.2458,2.17206,2.74949,2.6564,6.94e-05,6.94e-05,6.94e-05
143,3954.96,0.66528,0.48748,1.02215,0.59438,0.34263,0.39262,0.24876,2.17573,2.72197,2.66122,6.28e-05,6.28e-05,6.28e-05
144,3982.12,0.65624,0.47861,1.015,0.58896,0.34509,0.3938,0.24859,2.17853,2.72898,2.66112,5.62e-05,5.62e-05,5.62e-05
145,4009.11,0.6564,0.47246,1.01604,0.60042,0.34039,0.39198,0.24707,2.18201,2.73962,2.66246,4.96e-05,4.96e-05,4.96e-05
146,4036.28,0.66484,0.47846,1.0223,0.60976,0.34034,0.39392,0.24828,2.17981,2.73107,2.66667,4.3e-05,4.3e-05,4.3e-05
147,4063.41,0.65688,0.47477,1.01728,0.60066,0.34154,0.39409,0.24879,2.17551,2.72839,2.66441,3.64e-05,3.64e-05,3.64e-05
148,4090.6,0.65208,0.47038,1.01504,0.61287,0.3382,0.39507,0.24951,2.1716,2.72914,2.6655,2.98e-05,2.98e-05,2.98e-05
149,4118.08,0.64888,0.46989,1.01555,0.60497,0.34228,0.3947,0.24903,2.17081,2.73749,2.66312,2.32e-05,2.32e-05,2.32e-05
150,4145.22,0.64276,0.46652,1.01144,0.60921,0.34113,0.39499,0.24877,2.16893,2.74127,2.66256,1.66e-05,1.66e-05,1.66e-05
